,MV,P,PE,VO
2006-01-23,586.98,4.37,,
2006-01-30,586.98,4.37,,
2006-02-06,586.98,4.37,,
2006-02-13,586.98,4.37,,
2006-02-20,586.98,4.37,,
2006-02-27,586.98,4.37,,
2006-03-06,586.98,4.37,,
2006-03-13,586.98,4.37,,
2006-03-20,586.98,4.37,,
2006-03-27,586.98,4.37,,
2006-04-03,586.98,4.37,,
2006-04-10,586.98,4.37,,
2006-04-17,586.98,4.37,,
2006-04-24,586.98,4.37,,
2006-05-01,586.98,4.37,,
2006-05-08,586.98,4.37,,
2006-05-15,586.98,4.37,,
2006-05-22,586.98,4.37,,
2006-05-29,586.98,4.37,,
2006-06-05,586.98,4.37,,
2006-06-12,586.98,4.37,,
2006-06-19,586.98,4.37,,
2006-06-26,586.98,4.37,,
2006-07-03,586.98,4.37,,
2006-07-10,586.98,4.37,,
2006-07-17,586.98,4.37,,
2006-07-24,586.98,4.37,,
2006-07-31,586.98,4.37,,
2006-08-07,586.98,4.37,,
2006-08-14,586.98,4.37,,
2006-08-21,586.98,4.37,,
2006-08-28,586.98,4.37,,
2006-09-04,586.98,4.37,,
2006-09-11,586.98,4.37,,
2006-09-18,586.98,4.37,,
2006-09-25,586.98,4.37,,
2006-10-02,586.98,4.37,,
2006-10-09,586.98,4.37,,
2006-10-16,586.98,4.37,,
2006-10-23,586.98,4.37,,
2006-10-30,586.98,4.37,,
2006-11-06,586.98,4.37,,
2006-11-13,586.98,4.37,,
2006-11-20,586.98,4.37,,
2006-11-27,586.98,4.37,,
2006-12-04,586.98,4.37,,
2006-12-11,586.98,4.37,,
2006-12-18,586.98,4.37,,
2006-12-25,586.98,4.37,,
2007-01-01,586.98,4.37,,
2007-01-08,586.98,4.37,,
2007-01-15,586.98,4.37,,
2007-01-22,586.98,4.37,,
2007-01-29,586.98,4.37,,
2007-02-05,586.98,4.37,,
2007-02-12,586.98,4.37,,
2007-02-19,586.98,4.37,,
2007-02-26,586.98,4.37,,
2007-03-05,586.98,4.37,,
2007-03-12,586.98,4.37,,
2007-03-19,586.98,4.37,,
2007-03-26,586.98,4.37,,
2007-04-02,586.98,4.37,,
2007-04-09,586.98,4.37,,
2007-04-16,586.98,4.37,,
2007-04-23,586.98,4.37,,
2007-04-30,586.98,4.37,,
2007-05-07,586.98,4.37,,
2007-05-14,586.98,4.37,,
2007-05-21,586.98,4.37,,
2007-05-28,586.98,4.37,,
2007-06-04,586.98,4.37,,
2007-06-11,586.98,4.37,,
2007-06-18,586.98,4.37,,
2007-06-25,586.98,4.37,,
2007-07-02,586.98,4.37,,
2007-07-09,586.98,4.37,,
2007-07-16,586.98,4.37,,
2007-07-23,586.98,4.37,,
2007-07-30,586.98,4.37,,
2007-08-06,586.98,4.37,,
2007-08-13,586.98,4.37,,
2007-08-20,586.98,4.37,,
2007-08-27,586.98,4.37,,
2007-09-03,586.98,4.37,,
2007-09-10,586.98,4.37,,
2007-09-17,586.98,4.37,,
2007-09-24,586.98,4.37,,
2007-10-01,586.98,4.37,,
2007-10-08,586.98,4.37,,
2007-10-15,586.98,4.37,,
2007-10-22,586.98,4.37,,
2007-10-29,586.98,4.37,,
2007-11-05,586.98,4.37,,
2007-11-12,586.98,4.37,,
2007-11-19,586.98,4.37,,
2007-11-26,586.98,4.37,,
2007-12-03,586.98,4.37,,
2007-12-10,586.98,4.37,,
2007-12-17,586.98,4.37,,
2007-12-24,586.98,4.37,,
2007-12-31,586.98,4.37,,
2008-01-07,586.98,4.37,,
2008-01-14,586.98,4.37,,
2008-01-21,586.98,4.37,,
2008-01-28,586.98,4.37,,
2008-02-04,586.98,4.37,,
2008-02-11,586.98,4.37,,
2008-02-18,586.98,4.37,,
2008-02-25,586.98,4.37,,
2008-03-03,586.98,4.37,,
2008-03-10,586.98,4.37,,
2008-03-17,586.98,4.37,,
2008-03-24,586.98,4.37,,
2008-03-31,586.98,4.37,,
2008-04-07,586.98,4.37,,
2008-04-14,586.98,4.37,,
2008-04-21,586.98,4.37,,
2008-04-28,586.98,4.37,,
2008-05-05,586.98,4.37,,
2008-05-12,586.98,4.37,,
2008-05-19,586.98,4.37,,
2008-05-26,586.98,4.37,,
2008-06-02,586.98,4.37,,
2008-06-09,586.98,4.37,,
2008-06-16,586.98,4.37,,
2008-06-23,586.98,4.37,,
2008-06-30,586.98,4.37,,
2008-07-07,586.98,4.37,,
2008-07-14,586.98,4.37,,
2008-07-21,586.98,4.37,,
2008-07-28,586.98,4.37,,
2008-08-04,586.98,4.37,,
2008-08-11,586.98,4.37,,
2008-08-18,586.98,4.37,,
2008-08-25,586.98,4.37,,
2008-09-01,586.98,4.37,,
2008-09-08,586.98,4.37,,
2008-09-15,586.98,4.37,,
2008-09-22,586.98,4.37,,
2008-09-29,586.98,4.37,,
2008-10-06,586.98,4.37,,
2008-10-13,586.98,4.37,,
2008-10-20,586.98,4.37,,
2008-10-27,586.98,4.37,,
2008-11-03,586.98,4.37,,
2008-11-10,586.98,4.37,,
2008-11-17,586.98,4.37,,
2008-11-24,586.98,4.37,,
2008-12-01,586.98,4.37,,
2008-12-08,586.98,4.37,,
2008-12-15,586.98,4.37,,
2008-12-22,586.98,4.37,,
2008-12-29,586.98,4.37,,
2009-01-05,586.98,4.37,,
2009-01-12,586.98,4.37,,
2009-01-19,586.98,4.37,,
2009-01-26,586.98,4.37,,
2009-02-02,586.98,4.37,,
2009-02-09,586.98,4.37,,
2009-02-16,586.98,4.37,,
2009-02-23,586.98,4.37,,
2009-03-02,586.98,4.37,,
2009-03-09,586.98,4.37,,
2009-03-16,586.98,4.37,,
2009-03-23,586.98,4.37,,
2009-03-30,586.98,4.37,,
2009-04-06,586.98,4.37,,
2009-04-13,586.98,4.37,,
2009-04-20,586.98,4.37,,
2009-04-27,586.98,4.37,,
2009-05-04,586.98,4.37,,
2009-05-11,586.98,4.37,,
2009-05-18,586.98,4.37,,
2009-05-25,586.98,4.37,,
2009-06-01,586.98,4.37,,
2009-06-08,586.98,4.37,,
2009-06-15,586.98,4.37,,
2009-06-22,586.98,4.37,,
2009-06-29,586.98,4.37,,
2009-07-06,586.98,4.37,,
2009-07-13,586.98,4.37,,
2009-07-20,586.98,4.37,,
2009-07-27,586.98,4.37,,
2009-08-03,586.98,4.37,,
2009-08-10,586.98,4.37,,
2009-08-17,586.98,4.37,,
2009-08-24,586.98,4.37,,
2009-08-31,586.98,4.37,,
2009-09-07,586.98,4.37,,
2009-09-14,586.98,4.37,,
2009-09-21,586.98,4.37,,
2009-09-28,586.98,4.37,,
2009-10-05,586.98,4.37,,
2009-10-12,586.98,4.37,,
2009-10-19,586.98,4.37,,
2009-10-26,586.98,4.37,,
2009-11-02,586.98,4.37,,
2009-11-09,586.98,4.37,,
2009-11-16,586.98,4.37,,
2009-11-23,586.98,4.37,,
2009-11-30,586.98,4.37,,
2009-12-07,586.98,4.37,,
2009-12-14,586.98,4.37,,
2009-12-21,586.98,4.37,,
2009-12-28,586.98,4.37,,
2010-01-04,586.98,4.37,,
2010-01-11,586.98,4.37,,
2010-01-18,586.98,4.37,,
2010-01-25,586.98,4.37,,
2010-02-01,586.98,4.37,,
2010-02-08,586.98,4.37,,
2010-02-15,586.98,4.37,,
2010-02-22,586.98,4.37,,
2010-03-01,586.98,4.37,,
2010-03-08,586.98,4.37,,
2010-03-15,586.98,4.37,,
2010-03-22,586.98,4.37,,
2010-03-29,586.98,4.37,,
2010-04-05,586.98,4.37,,
2010-04-12,586.98,4.37,,
2010-04-19,586.98,4.37,,
2010-04-26,586.98,4.37,,
2010-05-03,586.98,4.37,,
2010-05-10,586.98,4.37,,
2010-05-17,586.98,4.37,,
2010-05-24,586.98,4.37,,
2010-05-31,586.98,4.37,,
2010-06-07,586.98,4.37,,
2010-06-14,586.98,4.37,,
2010-06-21,586.98,4.37,,
2010-06-28,586.98,4.37,,
2010-07-05,586.98,4.37,,
2010-07-12,586.98,4.37,,
2010-07-19,586.98,4.37,,
2010-07-26,586.98,4.37,,
2010-08-02,586.98,4.37,,
2010-08-09,586.98,4.37,,
2010-08-16,586.98,4.37,,
2010-08-23,586.98,4.37,,
2010-08-30,586.98,4.37,,
2010-09-06,586.98,4.37,,
2010-09-13,586.98,4.37,,
2010-09-20,586.98,4.37,,
2010-09-27,586.98,4.37,,
2010-10-04,586.98,4.37,,
2010-10-11,586.98,4.37,,
2010-10-18,586.98,4.37,,
2010-10-25,586.98,4.37,,
2010-11-01,586.98,4.37,,
2010-11-08,586.98,4.37,,
2010-11-15,586.98,4.37,,
2010-11-22,586.98,4.37,,
2010-11-29,586.98,4.37,,
2010-12-06,586.98,4.37,,
2010-12-13,586.98,4.37,,
2010-12-20,586.98,4.37,,
2010-12-27,586.98,4.37,,
2011-01-03,586.98,4.37,,
2011-01-10,586.98,4.37,,
2011-01-17,586.98,4.37,,
2011-01-24,586.98,4.37,,
2011-01-31,586.98,4.37,,
2011-02-07,586.98,4.37,,
2011-02-14,586.98,4.37,,
2011-02-21,586.98,4.37,,
2011-02-28,586.98,4.37,,
2011-03-07,586.98,4.37,,
2011-03-14,586.98,4.37,,
2011-03-21,586.98,4.37,,
2011-03-28,586.98,4.37,,
2011-04-04,586.98,4.37,,
2011-04-11,586.98,4.37,,
2011-04-18,586.98,4.37,,
2011-04-25,586.98,4.37,,
2011-05-02,586.98,4.37,,
2011-05-09,586.98,4.37,,
2011-05-16,586.98,4.37,,
2011-05-23,586.98,4.37,,
2011-05-30,586.98,4.37,,
2011-06-06,586.98,4.37,,
2011-06-13,586.98,4.37,,
2011-06-20,586.98,4.37,,
2011-06-27,586.98,4.37,,
2011-07-04,586.98,4.37,,
2011-07-11,586.98,4.37,,
2011-07-18,586.98,4.37,,
2011-07-25,586.98,4.37,,
2011-08-01,586.98,4.37,,
2011-08-08,586.98,4.37,,
2011-08-15,586.98,4.37,,
2011-08-22,586.98,4.37,,
2011-08-29,586.98,4.37,,
2011-09-05,586.98,4.37,,
2011-09-12,586.98,4.37,,
2011-09-19,586.98,4.37,,
2011-09-26,586.98,4.37,,
2011-10-03,586.98,4.37,,
2011-10-10,586.98,4.37,,
2011-10-17,586.98,4.37,,
2011-10-24,586.98,4.37,,
2011-10-31,586.98,4.37,,
2011-11-07,586.98,4.37,,
2011-11-14,586.98,4.37,,
2011-11-21,586.98,4.37,,
2011-11-28,586.98,4.37,,
2011-12-05,586.98,4.37,,
2011-12-12,586.98,4.37,,
2011-12-19,586.98,4.37,,
2011-12-26,586.98,4.37,,
2012-01-02,586.98,4.37,,
2012-01-09,586.98,4.37,,
2012-01-16,586.98,4.37,,
2012-01-23,586.98,4.37,,
2012-01-30,586.98,4.37,,
2012-02-06,586.98,4.37,,
2012-02-13,586.98,4.37,,
2012-02-20,586.98,4.37,,
2012-02-27,586.98,4.37,,
2012-03-05,586.98,4.37,,
2012-03-12,586.98,4.37,,
2012-03-19,586.98,4.37,,
2012-03-26,586.98,4.37,,
2012-04-02,586.98,4.37,,
2012-04-09,586.98,4.37,,
2012-04-16,586.98,4.37,,
2012-04-23,586.98,4.37,,
2012-04-30,586.98,4.37,,
2012-05-07,586.98,4.37,,
2012-05-14,586.98,4.37,,
2012-05-21,586.98,4.37,,
2012-05-28,586.98,4.37,,
2012-06-04,586.98,4.37,,
2012-06-11,586.98,4.37,,
2012-06-18,586.98,4.37,,
2012-06-25,586.98,4.37,,
2012-07-02,586.98,4.37,,
2012-07-09,586.98,4.37,,
2012-07-16,586.98,4.37,,
2012-07-23,586.98,4.37,,
2012-07-30,586.98,4.37,,
2012-08-06,586.98,4.37,,
2012-08-13,586.98,4.37,,
2012-08-20,586.98,4.37,,
2012-08-27,586.98,4.37,,
2012-09-03,586.98,4.37,,
2012-09-10,586.98,4.37,,
2012-09-17,586.98,4.37,,
2012-09-24,586.98,4.37,,
2012-10-01,586.98,4.37,,
2012-10-08,586.98,4.37,,
2012-10-15,586.98,4.37,,
2012-10-22,586.98,4.37,,
2012-10-29,586.98,4.37,,
2012-11-05,586.98,4.37,,
2012-11-12,586.98,4.37,,
2012-11-19,586.98,4.37,,
2012-11-26,586.98,4.37,,
2012-12-03,586.98,4.37,,
2012-12-10,586.98,4.37,,
2012-12-17,586.98,4.37,,
2012-12-24,586.98,4.37,,
2012-12-31,586.98,4.37,,
2013-01-07,586.98,4.37,,
2013-01-14,586.98,4.37,,
2013-01-21,586.98,4.37,,
2013-01-28,586.98,4.37,,
2013-02-04,586.98,4.37,,
2013-02-11,586.98,4.37,,
2013-02-18,586.98,4.37,,
2013-02-25,586.98,4.37,,
2013-03-04,586.98,4.37,,
2013-03-11,586.98,4.37,,
2013-03-18,586.98,4.37,,
2013-03-25,586.98,4.37,,
2013-04-01,586.98,4.37,,
2013-04-08,586.98,4.37,,
2013-04-15,586.98,4.37,,
2013-04-22,586.98,4.37,,
2013-04-29,586.98,4.37,,
2013-05-06,586.98,4.37,,
2013-05-13,586.98,4.37,,
2013-05-20,586.98,4.37,,
2013-05-27,586.98,4.37,,
2013-06-03,586.98,4.37,,
2013-06-10,586.98,4.37,,
2013-06-17,586.98,4.37,,
2013-06-24,586.98,4.37,,
2013-07-01,586.98,4.37,,
2013-07-08,586.98,4.37,,
2013-07-15,586.98,4.37,,
2013-07-22,586.98,4.37,,
2013-07-29,586.98,4.37,,
2013-08-05,586.98,4.37,,
2013-08-12,586.98,4.37,,
2013-08-19,586.98,4.37,,
2013-08-26,586.98,4.37,,
2013-09-02,586.98,4.37,,
2013-09-09,586.98,4.37,,
2013-09-16,586.98,4.37,,
2013-09-23,586.98,4.37,,
2013-09-30,586.98,4.37,,
2013-10-07,586.98,4.37,,
2013-10-14,586.98,4.37,,
2013-10-21,586.98,4.37,,
2013-10-28,586.98,4.37,,
2013-11-04,586.98,4.37,,
2013-11-11,586.98,4.37,,
2013-11-18,586.98,4.37,,
2013-11-25,586.98,4.37,,
2013-12-02,586.98,4.37,,
2013-12-09,586.98,4.37,,
2013-12-16,586.98,4.37,,
2013-12-23,586.98,4.37,,
2013-12-30,586.98,4.37,,
2014-01-06,586.98,4.37,,
2014-01-13,586.98,4.37,,
2014-01-20,586.98,4.37,,
2014-01-27,586.98,4.37,,
2014-02-03,586.98,4.37,,
2014-02-10,586.98,4.37,,
2014-02-17,586.98,4.37,,
2014-02-24,586.98,4.37,,
2014-03-03,586.98,4.37,,
2014-03-10,586.98,4.37,,
2014-03-17,586.98,4.37,,
2014-03-24,586.98,4.37,,
2014-03-31,586.98,4.37,,
2014-04-07,586.98,4.37,,
2014-04-14,586.98,4.37,,
2014-04-21,586.98,4.37,,
2014-04-28,586.98,4.37,,
2014-05-05,586.98,4.37,,
2014-05-12,586.98,4.37,,
2014-05-19,586.98,4.37,,
2014-05-26,586.98,4.37,,
2014-06-02,586.98,4.37,,
2014-06-09,586.98,4.37,,
2014-06-16,586.98,4.37,,
2014-06-23,586.98,4.37,,
2014-06-30,586.98,4.37,,
2014-07-07,586.98,4.37,,
2014-07-14,586.98,4.37,,
2014-07-21,586.98,4.37,,
2014-07-28,586.98,4.37,,
2014-08-04,586.98,4.37,,
2014-08-11,586.98,4.37,,
2014-08-18,586.98,4.37,,
2014-08-25,586.98,4.37,,
2014-09-01,586.98,4.37,,
2014-09-08,586.98,4.37,,
2014-09-15,586.98,4.37,,
2014-09-22,586.98,4.37,,
2014-09-29,586.98,4.37,,
2014-10-06,586.98,4.37,,
2014-10-13,586.98,4.37,,
2014-10-20,586.98,4.37,,
2014-10-27,586.98,4.37,,
2014-11-03,586.98,4.37,,
2014-11-10,586.98,4.37,,
2014-11-17,586.98,4.37,,
2014-11-24,586.98,4.37,,
2014-12-01,586.98,4.37,,
2014-12-08,586.98,4.37,,
2014-12-15,586.98,4.37,,
2014-12-22,586.98,4.37,,
2014-12-29,586.98,4.37,,
2015-01-05,586.98,4.37,,
2015-01-12,586.98,4.37,,
2015-01-19,586.98,4.37,,
2015-01-26,586.98,4.37,,
2015-02-02,586.98,4.37,,
2015-02-09,586.98,4.37,,
2015-02-16,586.98,4.37,,
2015-02-23,586.98,4.37,,
2015-03-02,586.98,4.37,,
2015-03-09,586.98,4.37,,
2015-03-16,586.98,4.37,,
2015-03-23,586.98,4.37,,
2015-03-30,586.98,4.37,,
2015-04-06,586.98,4.37,,
2015-04-13,586.98,4.37,,
2015-04-20,586.98,4.37,,
2015-04-27,586.98,4.37,,
2015-05-04,586.98,4.37,,
2015-05-11,586.98,4.37,,
2015-05-18,586.98,4.37,,
2015-05-25,586.98,4.37,,
2015-06-01,586.98,4.37,,
2015-06-08,586.98,4.37,,
2015-06-15,586.98,4.37,,
2015-06-22,586.98,4.37,,
2015-06-29,586.98,4.37,,
2015-07-06,586.98,4.37,,
2015-07-13,586.98,4.37,,
2015-07-20,586.98,4.37,,
2015-07-27,586.98,4.37,,
2015-08-03,586.98,4.37,,
2015-08-10,586.98,4.37,,
2015-08-17,586.98,4.37,,
2015-08-24,586.98,4.37,,
2015-08-31,586.98,4.37,,
2015-09-07,586.98,4.37,,
2015-09-14,586.98,4.37,,
2015-09-21,586.98,4.37,,
2015-09-28,586.98,4.37,,
2015-10-05,586.98,4.37,,
2015-10-12,586.98,4.37,,
2015-10-19,586.98,4.37,,
2015-10-26,586.98,4.37,,
2015-11-02,586.98,4.37,,
2015-11-09,586.98,4.37,,
2015-11-16,586.98,4.37,,
2015-11-23,586.98,4.37,,
2015-11-30,586.98,4.37,,
2015-12-07,586.98,4.37,,
2015-12-14,586.98,4.37,,
2015-12-21,586.98,4.37,,
2015-12-28,586.98,4.37,,
2016-01-04,586.98,4.37,,
2016-01-11,586.98,4.37,,
2016-01-18,586.98,4.37,,
2016-01-25,586.98,4.37,,
2016-02-01,586.98,4.37,,
2016-02-08,586.98,4.37,,
2016-02-15,586.98,4.37,,
2016-02-22,586.98,4.37,,
2016-02-29,586.98,4.37,,
2016-03-07,586.98,4.37,,
2016-03-14,586.98,4.37,,
2016-03-21,586.98,4.37,,
2016-03-28,586.98,4.37,,
2016-04-04,586.98,4.37,,
2016-04-11,586.98,4.37,,
