,MTBV,MV,P,PE,PTBV,VO
2001-02-12,,1055.45,8.35,,24.42,926.0
2001-02-19,,1011.21,8.0,,23.4,267.1
2001-02-26,,805.17,6.37,,18.63,165.0
2001-03-05,,790.01,6.25,,18.28,747.8
2001-03-12,,829.19,6.56,,19.19,422.4
2001-03-19,,870.9,6.89,,20.15,547.3
2001-03-26,,619.36,4.9,,14.33,316.3
2001-04-02,,650.96,5.15,,15.06,974.8
2001-04-09,,682.57,5.4,,15.79,1163.1
2001-04-16,,606.72,4.8,,14.04,444.4
2001-04-23,,606.72,4.8,,14.04,
2001-04-30,,606.72,4.8,,14.04,
2001-05-07,,606.72,4.8,,14.04,
2001-05-14,,606.72,4.8,,14.04,
2001-05-21,,606.72,4.8,,14.04,
2001-05-28,,606.72,4.8,,14.04,
2001-06-04,,606.72,4.8,,14.04,
2001-06-11,,606.72,4.8,,14.04,
2001-06-18,,606.72,4.8,,14.04,
2001-06-25,,606.72,4.8,,14.04,
2001-07-02,,606.72,4.8,,14.04,
2001-07-09,,606.72,4.8,,14.04,
2001-07-16,,606.72,4.8,,14.04,
2001-07-23,,606.72,4.8,,14.04,
2001-07-30,,606.72,4.8,,14.04,
2001-08-06,,606.72,4.8,,14.04,
2001-08-13,,606.72,4.8,,14.04,
2001-08-20,,606.72,4.8,,14.04,
2001-08-27,,606.72,4.8,,14.04,
2001-09-03,,606.72,4.8,,14.04,
2001-09-10,,606.72,4.8,,14.04,
2001-09-17,,606.72,4.8,,14.04,
2001-09-24,,606.72,4.8,,14.04,
2001-10-01,,606.72,4.8,,14.04,
2001-10-08,,606.72,4.8,,14.04,
2001-10-15,,606.72,4.8,,14.04,
2001-10-22,,606.72,4.8,,14.04,
2001-10-29,,606.72,4.8,,14.04,
2001-11-05,,606.72,4.8,,14.04,
2001-11-12,,606.72,4.8,,14.04,
2001-11-19,,606.72,4.8,,14.04,
2001-11-26,,606.72,4.8,,14.04,
2001-12-03,,606.72,4.8,,14.04,
2001-12-10,,606.72,4.8,,14.04,
2001-12-17,,606.72,4.8,,14.04,
2001-12-24,,606.72,4.8,,14.04,
2001-12-31,,606.72,4.8,,14.04,
2002-01-07,,606.72,4.8,,14.04,
2002-01-14,,606.72,4.8,,14.04,
2002-01-21,,606.72,4.8,,14.04,
2002-01-28,,606.72,4.8,,14.04,
2002-02-04,,606.72,4.8,,14.04,
2002-02-11,,606.72,4.8,,14.04,
2002-02-18,,606.72,4.8,,14.04,
2002-02-25,,606.72,4.8,,14.04,
2002-03-04,,606.72,4.8,,14.04,
2002-03-11,,606.72,4.8,,14.04,
2002-03-18,,606.72,4.8,,14.04,
2002-03-25,,606.72,4.8,,14.04,
2002-04-01,,606.72,4.8,,14.04,
2002-04-08,,606.72,4.8,,14.04,
2002-04-15,,606.72,4.8,,14.04,
2002-04-22,,606.72,4.8,,14.04,
2002-04-29,,606.72,4.8,,14.04,
2002-05-06,,606.72,4.8,,14.04,
2002-05-13,,606.72,4.8,,14.04,
2002-05-20,,606.72,4.8,,14.04,
2002-05-27,,606.72,4.8,,14.04,
2002-06-03,,606.72,4.8,,14.04,
2002-06-10,,606.72,4.8,,14.04,
2002-06-17,,606.72,4.8,,14.04,
2002-06-24,,606.72,4.8,,14.04,
2002-07-01,,606.72,4.8,,14.04,
2002-07-08,,606.72,4.8,,14.04,
2002-07-15,,606.72,4.8,,14.04,
2002-07-22,,606.72,4.8,,14.04,
2002-07-29,,606.72,4.8,,14.04,
2002-08-05,,606.72,4.8,,14.04,
2002-08-12,,606.72,4.8,,14.04,
2002-08-19,,606.72,4.8,,14.04,
2002-08-26,,606.72,4.8,,14.04,
2002-09-02,,606.72,4.8,,14.04,
2002-09-09,,606.72,4.8,,14.04,
2002-09-16,,606.72,4.8,,14.04,
2002-09-23,,606.72,4.8,,14.04,
2002-09-30,,606.72,4.8,,14.04,
2002-10-07,,606.72,4.8,,14.04,
2002-10-14,,606.72,4.8,,14.04,
2002-10-21,,606.72,4.8,,14.04,
2002-10-28,,606.72,4.8,,14.04,
2002-11-04,,606.72,4.8,,14.04,
2002-11-11,,606.72,4.8,,14.04,
2002-11-18,,606.72,4.8,,14.04,
2002-11-25,,606.72,4.8,,14.04,
2002-12-02,,606.72,4.8,,14.04,
2002-12-09,,606.72,4.8,,14.04,
2002-12-16,,606.72,4.8,,14.04,
2002-12-23,,606.72,4.8,,14.04,
2002-12-30,,606.72,4.8,,14.04,
2003-01-06,,606.72,4.8,,14.04,
2003-01-13,,606.72,4.8,,14.04,
2003-01-20,,606.72,4.8,,14.04,
2003-01-27,,606.72,4.8,,14.04,
2003-02-03,,606.72,4.8,,14.04,
2003-02-10,,606.72,4.8,,14.04,
2003-02-17,,606.72,4.8,,14.04,
2003-02-24,,606.72,4.8,,14.04,
2003-03-03,,606.72,4.8,,14.04,
2003-03-10,,606.72,4.8,,14.04,
2003-03-17,,606.72,4.8,,14.04,
2003-03-24,,606.72,4.8,,14.04,
2003-03-31,,606.72,4.8,,14.04,
2003-04-07,,606.72,4.8,,14.04,
2003-04-14,,606.72,4.8,,14.04,
2003-04-21,,606.72,4.8,,14.04,
2003-04-28,,606.72,4.8,,14.04,
2003-05-05,,606.72,4.8,,14.04,
2003-05-12,,606.72,4.8,,14.04,
2003-05-19,,606.72,4.8,,14.04,
2003-05-26,,606.72,4.8,,14.04,
2003-06-02,,606.72,4.8,,14.04,
2003-06-09,,606.72,4.8,,14.04,
2003-06-16,,606.72,4.8,,14.04,
2003-06-23,,606.72,4.8,,14.04,
2003-06-30,,606.72,4.8,,14.04,
2003-07-07,,606.72,4.8,,14.04,
2003-07-14,,606.72,4.8,,14.04,
2003-07-21,,606.72,4.8,,14.04,
2003-07-28,,606.72,4.8,,14.04,
2003-08-04,,606.72,4.8,,14.04,
2003-08-11,,606.72,4.8,,14.04,
2003-08-18,,606.72,4.8,,14.04,
2003-08-25,,606.72,4.8,,14.04,
2003-09-01,,606.72,4.8,,14.04,
2003-09-08,,606.72,4.8,,14.04,
2003-09-15,,606.72,4.8,,14.04,
2003-09-22,,606.72,4.8,,14.04,
2003-09-29,,606.72,4.8,,14.04,
2003-10-06,,606.72,4.8,,14.04,
2003-10-13,,606.72,4.8,,14.04,
2003-10-20,,606.72,4.8,,14.04,
2003-10-27,,606.72,4.8,,14.04,
2003-11-03,,606.72,4.8,,14.04,
2003-11-10,,606.72,4.8,,14.04,
2003-11-17,,606.72,4.8,,14.04,
2003-11-24,,606.72,4.8,,14.04,
2003-12-01,,606.72,4.8,,14.04,
2003-12-08,,606.72,4.8,,14.04,
2003-12-15,,606.72,4.8,,14.04,
2003-12-22,,606.72,4.8,,14.04,
2003-12-29,,606.72,4.8,,14.04,
2004-01-05,,606.72,4.8,,14.04,
2004-01-12,,606.72,4.8,,14.04,
2004-01-19,,606.72,4.8,,14.04,
2004-01-26,,606.72,4.8,,14.04,
2004-02-02,,606.72,4.8,,14.04,
2004-02-09,,606.72,4.8,,14.04,
2004-02-16,,606.72,4.8,,14.04,
2004-02-23,,606.72,4.8,,14.04,
2004-03-01,,606.72,4.8,,14.04,
2004-03-08,,606.72,4.8,,14.04,
2004-03-15,,606.72,4.8,,14.04,
2004-03-22,,606.72,4.8,,14.04,
2004-03-29,,606.72,4.8,,14.04,
2004-04-05,,606.72,4.8,,14.04,
2004-04-12,,606.72,4.8,,14.04,
2004-04-19,,606.72,4.8,,14.04,
2004-04-26,,606.72,4.8,,14.04,
2004-05-03,,606.72,4.8,,14.04,
2004-05-10,,606.72,4.8,,14.04,
2004-05-17,,606.72,4.8,,14.04,
2004-05-24,,606.72,4.8,,14.04,
2004-05-31,,606.72,4.8,,14.04,
2004-06-07,,606.72,4.8,,14.04,
2004-06-14,,606.72,4.8,,14.04,
2004-06-21,,606.72,4.8,,14.04,
2004-06-28,,606.72,4.8,,14.04,
2004-07-05,,606.72,4.8,,14.04,
2004-07-12,,606.72,4.8,,14.04,
2004-07-19,,606.72,4.8,,14.04,
2004-07-26,,606.72,4.8,,14.04,
2004-08-02,,606.72,4.8,,14.04,
2004-08-09,,606.72,4.8,,14.04,
2004-08-16,,606.72,4.8,,14.04,
2004-08-23,,606.72,4.8,,14.04,
2004-08-30,,606.72,4.8,,14.04,
2004-09-06,,606.72,4.8,,14.04,
2004-09-13,,606.72,4.8,,14.04,
2004-09-20,,606.72,4.8,,14.04,
2004-09-27,,606.72,4.8,,14.04,
2004-10-04,,606.72,4.8,,14.04,
2004-10-11,,606.72,4.8,,14.04,
2004-10-18,,606.72,4.8,,14.04,
2004-10-25,,606.72,4.8,,14.04,
2004-11-01,,606.72,4.8,,14.04,
2004-11-08,,606.72,4.8,,14.04,
2004-11-15,,606.72,4.8,,14.04,
2004-11-22,,606.72,4.8,,14.04,
2004-11-29,,606.72,4.8,,14.04,
2004-12-06,,606.72,4.8,,14.04,
2004-12-13,,606.72,4.8,,14.04,
2004-12-20,,606.72,4.8,,14.04,
2004-12-27,,606.72,4.8,,14.04,
2005-01-03,,606.72,4.8,,14.04,
2005-01-10,,606.72,4.8,,14.04,
2005-01-17,,606.72,4.8,,14.04,
2005-01-24,,606.72,4.8,,14.04,
2005-01-31,,606.72,4.8,,14.04,
2005-02-07,,606.72,4.8,,14.04,
2005-02-14,,606.72,4.8,,14.04,
2005-02-21,,606.72,4.8,,14.04,
2005-02-28,,606.72,4.8,,14.04,
2005-03-07,,606.72,4.8,,14.04,
2005-03-14,,606.72,4.8,,14.04,
2005-03-21,,606.72,4.8,,14.04,
2005-03-28,,606.72,4.8,,14.04,
2005-04-04,,606.72,4.8,,14.04,
2005-04-11,,606.72,4.8,,14.04,
2005-04-18,,606.72,4.8,,14.04,
2005-04-25,,606.72,4.8,,14.04,
2005-05-02,,606.72,4.8,,14.04,
2005-05-09,,606.72,4.8,,14.04,
2005-05-16,,606.72,4.8,,14.04,
2005-05-23,,606.72,4.8,,14.04,
2005-05-30,,606.72,4.8,,14.04,
2005-06-06,,606.72,4.8,,14.04,
2005-06-13,,606.72,4.8,,14.04,
2005-06-20,,606.72,4.8,,14.04,
2005-06-27,,606.72,4.8,,14.04,
2005-07-04,,606.72,4.8,,14.04,
2005-07-11,,606.72,4.8,,14.04,
2005-07-18,,606.72,4.8,,14.04,
2005-07-25,,606.72,4.8,,14.04,
2005-08-01,,606.72,4.8,,14.04,
2005-08-08,,606.72,4.8,,14.04,
2005-08-15,,606.72,4.8,,14.04,
2005-08-22,,606.72,4.8,,14.04,
2005-08-29,,606.72,4.8,,14.04,
2005-09-05,,606.72,4.8,,14.04,
2005-09-12,,606.72,4.8,,14.04,
2005-09-19,,606.72,4.8,,14.04,
2005-09-26,,606.72,4.8,,14.04,
2005-10-03,,606.72,4.8,,14.04,
2005-10-10,,606.72,4.8,,14.04,
2005-10-17,,606.72,4.8,,14.04,
2005-10-24,,606.72,4.8,,14.04,
2005-10-31,,606.72,4.8,,14.04,
2005-11-07,,606.72,4.8,,14.04,
2005-11-14,,606.72,4.8,,14.04,
2005-11-21,,606.72,4.8,,14.04,
2005-11-28,,606.72,4.8,,14.04,
2005-12-05,,606.72,4.8,,14.04,
2005-12-12,,606.72,4.8,,14.04,
2005-12-19,,606.72,4.8,,14.04,
2005-12-26,,606.72,4.8,,14.04,
2006-01-02,,606.72,4.8,,14.04,
2006-01-09,,606.72,4.8,,14.04,
2006-01-16,,606.72,4.8,,14.04,
2006-01-23,,606.72,4.8,,14.04,
2006-01-30,,606.72,4.8,,14.04,
2006-02-06,,606.72,4.8,,14.04,
2006-02-13,,606.72,4.8,,14.04,
2006-02-20,,606.72,4.8,,14.04,
2006-02-27,,606.72,4.8,,14.04,
2006-03-06,,606.72,4.8,,14.04,
2006-03-13,,606.72,4.8,,14.04,
2006-03-20,,606.72,4.8,,14.04,
2006-03-27,,606.72,4.8,,14.04,
2006-04-03,,606.72,4.8,,14.04,
2006-04-10,,606.72,4.8,,14.04,
2006-04-17,,606.72,4.8,,14.04,
2006-04-24,,606.72,4.8,,14.04,
2006-05-01,,606.72,4.8,,14.04,
2006-05-08,,606.72,4.8,,14.04,
2006-05-15,,606.72,4.8,,14.04,
2006-05-22,,606.72,4.8,,14.04,
2006-05-29,,606.72,4.8,,14.04,
2006-06-05,,606.72,4.8,,14.04,
2006-06-12,,606.72,4.8,,14.04,
2006-06-19,,606.72,4.8,,14.04,
2006-06-26,,606.72,4.8,,14.04,
2006-07-03,,606.72,4.8,,14.04,
2006-07-10,,606.72,4.8,,14.04,
2006-07-17,,606.72,4.8,,14.04,
2006-07-24,,606.72,4.8,,14.04,
2006-07-31,,606.72,4.8,,14.04,
2006-08-07,,606.72,4.8,,14.04,
2006-08-14,,606.72,4.8,,14.04,
2006-08-21,,606.72,4.8,,14.04,
2006-08-28,,606.72,4.8,,14.04,
2006-09-04,,606.72,4.8,,14.04,
2006-09-11,,606.72,4.8,,14.04,
2006-09-18,,606.72,4.8,,14.04,
2006-09-25,,606.72,4.8,,14.04,
2006-10-02,,606.72,4.8,,14.04,
2006-10-09,,606.72,4.8,,14.04,
2006-10-16,,606.72,4.8,,14.04,
2006-10-23,,606.72,4.8,,14.04,
2006-10-30,,606.72,4.8,,14.04,
2006-11-06,,606.72,4.8,,14.04,
2006-11-13,,606.72,4.8,,14.04,
2006-11-20,,606.72,4.8,,14.04,
2006-11-27,,606.72,4.8,,14.04,
2006-12-04,,606.72,4.8,,14.04,
2006-12-11,,606.72,4.8,,14.04,
2006-12-18,,606.72,4.8,,14.04,
2006-12-25,,606.72,4.8,,14.04,
2007-01-01,,606.72,4.8,,14.04,
2007-01-08,,606.72,4.8,,14.04,
2007-01-15,,606.72,4.8,,14.04,
2007-01-22,,606.72,4.8,,14.04,
2007-01-29,,606.72,4.8,,14.04,
2007-02-05,,606.72,4.8,,14.04,
2007-02-12,,606.72,4.8,,14.04,
2007-02-19,,606.72,4.8,,14.04,
2007-02-26,,606.72,4.8,,14.04,
2007-03-05,,606.72,4.8,,14.04,
2007-03-12,,606.72,4.8,,14.04,
2007-03-19,,606.72,4.8,,14.04,
2007-03-26,,606.72,4.8,,14.04,
2007-04-02,,606.72,4.8,,14.04,
2007-04-09,,606.72,4.8,,14.04,
2007-04-16,,606.72,4.8,,14.04,
2007-04-23,,606.72,4.8,,14.04,
2007-04-30,,606.72,4.8,,14.04,
2007-05-07,,606.72,4.8,,14.04,
2007-05-14,,606.72,4.8,,14.04,
2007-05-21,,606.72,4.8,,14.04,
2007-05-28,,606.72,4.8,,14.04,
2007-06-04,,606.72,4.8,,14.04,
2007-06-11,,606.72,4.8,,14.04,
2007-06-18,,606.72,4.8,,14.04,
2007-06-25,,606.72,4.8,,14.04,
2007-07-02,,606.72,4.8,,14.04,
2007-07-09,,606.72,4.8,,14.04,
2007-07-16,,606.72,4.8,,14.04,
2007-07-23,,606.72,4.8,,14.04,
2007-07-30,,606.72,4.8,,14.04,
2007-08-06,,606.72,4.8,,14.04,
2007-08-13,,606.72,4.8,,14.04,
2007-08-20,,606.72,4.8,,14.04,
2007-08-27,,606.72,4.8,,14.04,
2007-09-03,,606.72,4.8,,14.04,
2007-09-10,,606.72,4.8,,14.04,
2007-09-17,,606.72,4.8,,14.04,
2007-09-24,,606.72,4.8,,14.04,
2007-10-01,,606.72,4.8,,14.04,
2007-10-08,,606.72,4.8,,14.04,
2007-10-15,,606.72,4.8,,14.04,
2007-10-22,,606.72,4.8,,14.04,
2007-10-29,,606.72,4.8,,14.04,
2007-11-05,,606.72,4.8,,14.04,
2007-11-12,,606.72,4.8,,14.04,
2007-11-19,,606.72,4.8,,14.04,
2007-11-26,,606.72,4.8,,14.04,
2007-12-03,,606.72,4.8,,14.04,
2007-12-10,,606.72,4.8,,14.04,
2007-12-17,,606.72,4.8,,14.04,
2007-12-24,,606.72,4.8,,14.04,
2007-12-31,,606.72,4.8,,14.04,
2008-01-07,,606.72,4.8,,14.04,
2008-01-14,,606.72,4.8,,14.04,
2008-01-21,,606.72,4.8,,14.04,
2008-01-28,,606.72,4.8,,14.04,
2008-02-04,,606.72,4.8,,14.04,
2008-02-11,,606.72,4.8,,14.04,
2008-02-18,,606.72,4.8,,14.04,
2008-02-25,,606.72,4.8,,14.04,
2008-03-03,,606.72,4.8,,14.04,
2008-03-10,,606.72,4.8,,14.04,
2008-03-17,,606.72,4.8,,14.04,
2008-03-24,,606.72,4.8,,14.04,
2008-03-31,,606.72,4.8,,14.04,
2008-04-07,,606.72,4.8,,14.04,
2008-04-14,,606.72,4.8,,14.04,
2008-04-21,,606.72,4.8,,14.04,
2008-04-28,,606.72,4.8,,14.04,
2008-05-05,,606.72,4.8,,14.04,
2008-05-12,,606.72,4.8,,14.04,
2008-05-19,,606.72,4.8,,14.04,
2008-05-26,,606.72,4.8,,14.04,
2008-06-02,,606.72,4.8,,14.04,
2008-06-09,,606.72,4.8,,14.04,
2008-06-16,,606.72,4.8,,14.04,
2008-06-23,,606.72,4.8,,14.04,
2008-06-30,,606.72,4.8,,14.04,
2008-07-07,,606.72,4.8,,14.04,
2008-07-14,,606.72,4.8,,14.04,
2008-07-21,,606.72,4.8,,14.04,
2008-07-28,,606.72,4.8,,14.04,
2008-08-04,,606.72,4.8,,14.04,
2008-08-11,,606.72,4.8,,14.04,
2008-08-18,,606.72,4.8,,14.04,
2008-08-25,,606.72,4.8,,14.04,
2008-09-01,,606.72,4.8,,14.04,
2008-09-08,,606.72,4.8,,14.04,
2008-09-15,,606.72,4.8,,14.04,
2008-09-22,,606.72,4.8,,14.04,
2008-09-29,,606.72,4.8,,14.04,
2008-10-06,,606.72,4.8,,14.04,
2008-10-13,,606.72,4.8,,14.04,
2008-10-20,,606.72,4.8,,14.04,
2008-10-27,,606.72,4.8,,14.04,
2008-11-03,,606.72,4.8,,14.04,
2008-11-10,,606.72,4.8,,14.04,
2008-11-17,,606.72,4.8,,14.04,
2008-11-24,,606.72,4.8,,14.04,
2008-12-01,,606.72,4.8,,14.04,
2008-12-08,,606.72,4.8,,14.04,
2008-12-15,,606.72,4.8,,14.04,
2008-12-22,,606.72,4.8,,14.04,
2008-12-29,,606.72,4.8,,14.04,
2009-01-05,,606.72,4.8,,14.04,
2009-01-12,,606.72,4.8,,14.04,
2009-01-19,,606.72,4.8,,14.04,
2009-01-26,,606.72,4.8,,14.04,
2009-02-02,,606.72,4.8,,14.04,
2009-02-09,,606.72,4.8,,14.04,
2009-02-16,,606.72,4.8,,14.04,
2009-02-23,,606.72,4.8,,14.04,
2009-03-02,,606.72,4.8,,14.04,
2009-03-09,,606.72,4.8,,14.04,
2009-03-16,,606.72,4.8,,14.04,
2009-03-23,,606.72,4.8,,14.04,
2009-03-30,,606.72,4.8,,14.04,
2009-04-06,,606.72,4.8,,14.04,
2009-04-13,,606.72,4.8,,14.04,
2009-04-20,,606.72,4.8,,14.04,
2009-04-27,,606.72,4.8,,14.04,
2009-05-04,,606.72,4.8,,14.04,
2009-05-11,,606.72,4.8,,14.04,
2009-05-18,,606.72,4.8,,14.04,
2009-05-25,,606.72,4.8,,14.04,
2009-06-01,,606.72,4.8,,14.04,
2009-06-08,,606.72,4.8,,14.04,
2009-06-15,,606.72,4.8,,14.04,
2009-06-22,,606.72,4.8,,14.04,
2009-06-29,,606.72,4.8,,14.04,
2009-07-06,,606.72,4.8,,14.04,
2009-07-13,,606.72,4.8,,14.04,
2009-07-20,,606.72,4.8,,14.04,
2009-07-27,,606.72,4.8,,14.04,
2009-08-03,,606.72,4.8,,14.04,
2009-08-10,,606.72,4.8,,14.04,
2009-08-17,,606.72,4.8,,14.04,
2009-08-24,,606.72,4.8,,14.04,
2009-08-31,,606.72,4.8,,14.04,
2009-09-07,,606.72,4.8,,14.04,
2009-09-14,,606.72,4.8,,14.04,
2009-09-21,,606.72,4.8,,14.04,
2009-09-28,,606.72,4.8,,14.04,
2009-10-05,,606.72,4.8,,14.04,
2009-10-12,,606.72,4.8,,14.04,
2009-10-19,,606.72,4.8,,14.04,
2009-10-26,,606.72,4.8,,14.04,
2009-11-02,,606.72,4.8,,14.04,
2009-11-09,,606.72,4.8,,14.04,
2009-11-16,,606.72,4.8,,14.04,
2009-11-23,,606.72,4.8,,14.04,
2009-11-30,,606.72,4.8,,14.04,
2009-12-07,,606.72,4.8,,14.04,
2009-12-14,,606.72,4.8,,14.04,
2009-12-21,,606.72,4.8,,14.04,
2009-12-28,,606.72,4.8,,14.04,
2010-01-04,,606.72,4.8,,14.04,
2010-01-11,,606.72,4.8,,14.04,
2010-01-18,,606.72,4.8,,14.04,
2010-01-25,,606.72,4.8,,14.04,
2010-02-01,,606.72,4.8,,14.04,
2010-02-08,,606.72,4.8,,14.04,
2010-02-15,,606.72,4.8,,14.04,
2010-02-22,,606.72,4.8,,14.04,
2010-03-01,,606.72,4.8,,14.04,
2010-03-08,,606.72,4.8,,14.04,
2010-03-15,,606.72,4.8,,14.04,
2010-03-22,,606.72,4.8,,14.04,
2010-03-29,,606.72,4.8,,14.04,
2010-04-05,,606.72,4.8,,14.04,
2010-04-12,,606.72,4.8,,14.04,
2010-04-19,,606.72,4.8,,14.04,
2010-04-26,,606.72,4.8,,14.04,
2010-05-03,,606.72,4.8,,14.04,
2010-05-10,,606.72,4.8,,14.04,
2010-05-17,,606.72,4.8,,14.04,
2010-05-24,,606.72,4.8,,14.04,
2010-05-31,,606.72,4.8,,14.04,
2010-06-07,,606.72,4.8,,14.04,
2010-06-14,,606.72,4.8,,14.04,
2010-06-21,,606.72,4.8,,14.04,
2010-06-28,,606.72,4.8,,14.04,
2010-07-05,,606.72,4.8,,14.04,
2010-07-12,,606.72,4.8,,14.04,
2010-07-19,,606.72,4.8,,14.04,
2010-07-26,,606.72,4.8,,14.04,
2010-08-02,,606.72,4.8,,14.04,
2010-08-09,,606.72,4.8,,14.04,
2010-08-16,,606.72,4.8,,14.04,
2010-08-23,,606.72,4.8,,14.04,
2010-08-30,,606.72,4.8,,14.04,
2010-09-06,,606.72,4.8,,14.04,
2010-09-13,,606.72,4.8,,14.04,
2010-09-20,,606.72,4.8,,14.04,
2010-09-27,,606.72,4.8,,14.04,
2010-10-04,,606.72,4.8,,14.04,
2010-10-11,,606.72,4.8,,14.04,
2010-10-18,,606.72,4.8,,14.04,
2010-10-25,,606.72,4.8,,14.04,
2010-11-01,,606.72,4.8,,14.04,
2010-11-08,,606.72,4.8,,14.04,
2010-11-15,,606.72,4.8,,14.04,
2010-11-22,,606.72,4.8,,14.04,
2010-11-29,,606.72,4.8,,14.04,
2010-12-06,,606.72,4.8,,14.04,
2010-12-13,,606.72,4.8,,14.04,
2010-12-20,,606.72,4.8,,14.04,
2010-12-27,,606.72,4.8,,14.04,
2011-01-03,,606.72,4.8,,14.04,
2011-01-10,,606.72,4.8,,14.04,
2011-01-17,,606.72,4.8,,14.04,
2011-01-24,,606.72,4.8,,14.04,
2011-01-31,,606.72,4.8,,14.04,
2011-02-07,,606.72,4.8,,14.04,
2011-02-14,,606.72,4.8,,14.04,
2011-02-21,,606.72,4.8,,14.04,
2011-02-28,,606.72,4.8,,14.04,
2011-03-07,,606.72,4.8,,14.04,
2011-03-14,,606.72,4.8,,14.04,
2011-03-21,,606.72,4.8,,14.04,
2011-03-28,,606.72,4.8,,14.04,
2011-04-04,,606.72,4.8,,14.04,
2011-04-11,,606.72,4.8,,14.04,
2011-04-18,,606.72,4.8,,14.04,
2011-04-25,,606.72,4.8,,14.04,
2011-05-02,,606.72,4.8,,14.04,
2011-05-09,,606.72,4.8,,14.04,
2011-05-16,,606.72,4.8,,14.04,
2011-05-23,,606.72,4.8,,14.04,
2011-05-30,,606.72,4.8,,14.04,
2011-06-06,,606.72,4.8,,14.04,
2011-06-13,,606.72,4.8,,14.04,
2011-06-20,,606.72,4.8,,14.04,
2011-06-27,,606.72,4.8,,14.04,
2011-07-04,,606.72,4.8,,14.04,
2011-07-11,,606.72,4.8,,14.04,
2011-07-18,,606.72,4.8,,14.04,
2011-07-25,,606.72,4.8,,14.04,
2011-08-01,,606.72,4.8,,14.04,
2011-08-08,,606.72,4.8,,14.04,
2011-08-15,,606.72,4.8,,14.04,
2011-08-22,,606.72,4.8,,14.04,
2011-08-29,,606.72,4.8,,14.04,
2011-09-05,,606.72,4.8,,14.04,
2011-09-12,,606.72,4.8,,14.04,
2011-09-19,,606.72,4.8,,14.04,
2011-09-26,,606.72,4.8,,14.04,
2011-10-03,,606.72,4.8,,14.04,
2011-10-10,,606.72,4.8,,14.04,
2011-10-17,,606.72,4.8,,14.04,
2011-10-24,,606.72,4.8,,14.04,
2011-10-31,,606.72,4.8,,14.04,
2011-11-07,,606.72,4.8,,14.04,
2011-11-14,,606.72,4.8,,14.04,
2011-11-21,,606.72,4.8,,14.04,
2011-11-28,,606.72,4.8,,14.04,
2011-12-05,,606.72,4.8,,14.04,
2011-12-12,,606.72,4.8,,14.04,
2011-12-19,,606.72,4.8,,14.04,
2011-12-26,,606.72,4.8,,14.04,
2012-01-02,,606.72,4.8,,14.04,
2012-01-09,,606.72,4.8,,14.04,
2012-01-16,,606.72,4.8,,14.04,
2012-01-23,,606.72,4.8,,14.04,
2012-01-30,,606.72,4.8,,14.04,
2012-02-06,,606.72,4.8,,14.04,
2012-02-13,,606.72,4.8,,14.04,
2012-02-20,,606.72,4.8,,14.04,
2012-02-27,,606.72,4.8,,14.04,
2012-03-05,,606.72,4.8,,14.04,
2012-03-12,,606.72,4.8,,14.04,
2012-03-19,,606.72,4.8,,14.04,
2012-03-26,,606.72,4.8,,14.04,
2012-04-02,,606.72,4.8,,14.04,
2012-04-09,,606.72,4.8,,14.04,
2012-04-16,,606.72,4.8,,14.04,
2012-04-23,,606.72,4.8,,14.04,
2012-04-30,,606.72,4.8,,14.04,
2012-05-07,,606.72,4.8,,14.04,
2012-05-14,,606.72,4.8,,14.04,
2012-05-21,,606.72,4.8,,14.04,
2012-05-28,,606.72,4.8,,14.04,
2012-06-04,,606.72,4.8,,14.04,
2012-06-11,,606.72,4.8,,14.04,
2012-06-18,,606.72,4.8,,14.04,
2012-06-25,,606.72,4.8,,14.04,
2012-07-02,,606.72,4.8,,14.04,
2012-07-09,,606.72,4.8,,14.04,
2012-07-16,,606.72,4.8,,14.04,
2012-07-23,,606.72,4.8,,14.04,
2012-07-30,,606.72,4.8,,14.04,
2012-08-06,,606.72,4.8,,14.04,
2012-08-13,,606.72,4.8,,14.04,
2012-08-20,,606.72,4.8,,14.04,
2012-08-27,,606.72,4.8,,14.04,
2012-09-03,,606.72,4.8,,14.04,
2012-09-10,,606.72,4.8,,14.04,
2012-09-17,,606.72,4.8,,14.04,
2012-09-24,,606.72,4.8,,14.04,
2012-10-01,,606.72,4.8,,14.04,
2012-10-08,,606.72,4.8,,14.04,
2012-10-15,,606.72,4.8,,14.04,
2012-10-22,,606.72,4.8,,14.04,
2012-10-29,,606.72,4.8,,14.04,
2012-11-05,,606.72,4.8,,14.04,
2012-11-12,,606.72,4.8,,14.04,
2012-11-19,,606.72,4.8,,14.04,
2012-11-26,,606.72,4.8,,14.04,
2012-12-03,,606.72,4.8,,14.04,
2012-12-10,,606.72,4.8,,14.04,
2012-12-17,,606.72,4.8,,14.04,
2012-12-24,,606.72,4.8,,14.04,
2012-12-31,,606.72,4.8,,14.04,
2013-01-07,,606.72,4.8,,14.04,
2013-01-14,,606.72,4.8,,14.04,
2013-01-21,,606.72,4.8,,14.04,
2013-01-28,,606.72,4.8,,14.04,
2013-02-04,,606.72,4.8,,14.04,
2013-02-11,,606.72,4.8,,14.04,
2013-02-18,,606.72,4.8,,14.04,
2013-02-25,,606.72,4.8,,14.04,
2013-03-04,,606.72,4.8,,14.04,
2013-03-11,,606.72,4.8,,14.04,
2013-03-18,,606.72,4.8,,14.04,
2013-03-25,,606.72,4.8,,14.04,
