,MTBV,MV,P,PE,PTBV,VO
2002-10-14,-12.83,1240.08,9.33,,-12.83,718.4
2002-10-21,-12.37,1196.22,9.0,,-12.37,817.1
2002-10-28,-12.34,1193.56,8.98,,-12.34,879.5
2002-11-04,-12.65,1222.8,9.2,,-12.65,510.5
2002-11-11,-12.04,1164.32,8.76,,-12.04,969.1
2002-11-18,-10.65,1030.08,7.75,,-10.65,1136.3
2002-11-25,-10.59,1023.43,7.7,,-10.59,1531.0
2002-12-02,-10.46,1011.47,7.61,,-10.46,1328.9
2002-12-09,-10.45,1010.14,7.6,,-10.45,826.6
2002-12-16,-10.74,1038.05,7.81,,-10.74,1615.2
2002-12-23,-10.85,1048.68,7.89,,-10.85,2140.8
2002-12-30,-10.21,987.54,7.43,,-10.21,1439.2
2003-01-06,-1.59,1028.75,7.74,,-1.59,1302.8
2003-01-13,-1.63,1054.0,7.93,,-1.63,3532.4
2003-01-20,-1.71,1101.85,8.29,,-1.71,3882.1
2003-01-27,-1.68,1083.24,8.15,,-1.68,2129.7
2003-02-03,-1.69,1089.89,8.2,,-1.69,1207.8
2003-02-10,-1.7,1097.86,8.26,,-1.7,326.4
2003-02-17,-1.72,1109.82,8.35,,-1.72,3017.6
2003-02-24,-1.71,1104.51,8.31,,-1.71,3564.7
2003-03-03,-1.7,1096.53,8.25,,-1.7,2224.0
2003-03-10,-1.6,1032.73,7.77,,-1.6,1512.5
2003-03-17,-1.57,1012.8,7.62,,-1.57,991.6
2003-03-24,-1.52,980.9,7.38,,-1.52,1190.6
2003-03-31,-1.57,1014.13,7.63,,-1.57,3501.7
2003-04-07,-1.48,956.97,7.2,,-1.48,1428.8
2003-04-14,-1.46,942.35,7.09,,-1.46,3318.9
2003-04-21,-1.42,919.76,6.92,,-1.42,3561.8
2003-04-28,-1.26,813.43,6.12,,-1.26,2171.2
2003-05-05,-1.27,818.74,6.16,,-1.27,347.0
2003-05-12,-1.2,777.54,5.85,,-1.2,53.0
2003-05-19,-1.17,756.27,5.69,,-1.17,6306.7
2003-05-26,-1.18,764.25,5.75,,-1.18,6015.2
2003-06-02,-1.26,810.77,6.1,,-1.26,7374.8
2003-06-09,-1.28,825.39,6.21,,-1.28,8633.1
2003-06-16,-1.32,849.31,6.39,,-1.32,6425.4
2003-06-23,-1.19,770.9,5.8,,-1.19,3956.5
2003-06-30,-1.12,720.39,5.42,,-1.12,2355.3
2003-07-07,-1.08,696.46,5.24,,-1.08,2385.7
2003-07-14,-1.13,729.69,5.49,,-1.13,1803.6
2003-07-21,-1.04,673.87,5.07,,-1.04,2304.9
2003-07-28,-1.1,708.43,5.33,,-1.1,3486.1
2003-08-04,-1.15,741.65,5.58,,-1.15,4867.8
2003-08-11,-1.08,695.13,5.23,,-1.08,7359.3
2003-08-18,-1.06,685.83,5.16,,-1.06,1544.2
2003-08-25,-1.0,647.29,4.87,,-1.0,1608.4
2003-09-01,-0.99,637.98,4.8,,-0.99,2191.5
2003-09-08,-0.97,624.69,4.7,,-0.97,1532.6
2003-09-15,-0.94,604.75,4.55,,-0.94,1071.5
2003-09-22,-0.93,602.1,4.53,,-0.93,1053.0
2003-09-29,-0.87,559.56,4.21,,-0.87,1349.1
2003-10-06,-0.86,556.91,4.19,,-0.86,270.3
2003-10-13,-0.89,571.53,4.3,,-0.89,896.0
2003-10-20,-0.82,526.33,3.96,,-0.82,1227.1
2003-10-27,-0.73,470.51,3.54,,-0.73,1902.3
2003-11-03,-0.72,467.85,3.52,,-0.72,2808.9
2003-11-10,-0.63,406.71,3.06,,-0.63,3262.9
2003-11-17,-0.66,425.32,3.2,,-0.66,2515.1
2003-11-24,-0.69,443.93,3.34,,-0.69,4008.4
2003-12-01,-0.65,420.0,3.16,,-0.65,4746.7
2003-12-08,-0.68,439.94,3.31,,-0.68,3418.2
2003-12-15,-0.68,441.27,3.32,,-0.68,3757.9
2003-12-22,-0.58,373.49,2.81,,-0.58,4323.3
2003-12-29,-0.5,325.64,2.45,,-0.5,3473.3
2004-01-05,-0.48,312.35,2.35,,-0.48,3573.6
2004-01-12,-0.51,330.95,2.49,,-0.51,4707.6
2004-01-19,-0.51,326.97,2.46,,-0.51,2508.8
2004-01-26,-0.51,326.97,2.46,,-0.51,
2004-02-02,-0.56,361.52,2.72,,-0.56,2549.6
2004-02-09,-0.61,396.08,2.98,,-0.61,6380.3
2004-02-16,-0.66,423.99,3.19,,-0.66,8769.0
2004-02-23,-0.69,446.59,3.36,,-0.69,6394.7
2004-03-01,-0.65,417.35,3.14,,-0.65,5701.1
2004-03-08,-0.56,364.18,2.74,,-0.56,5180.3
2004-03-15,-0.61,390.76,2.94,,-0.61,3665.9
2004-03-22,-0.58,377.47,2.84,,-0.58,3107.1
2004-03-29,-0.58,373.49,2.81,,-0.58,3094.5
2004-04-05,-0.57,369.5,2.78,,-0.57,3002.4
2004-04-12,-0.63,405.38,3.05,,-0.63,11361.1
2004-04-19,-0.5,325.64,2.45,,-0.5,5330.2
2004-04-26,-0.49,316.33,2.38,,-0.49,2573.8
2004-05-03,-0.49,316.33,2.38,,-0.49,
2004-05-10,-0.49,316.33,2.38,,-0.49,
2004-05-17,-0.49,316.33,2.38,,-0.49,
2004-05-24,-0.49,316.33,2.38,,-0.49,
2004-05-31,-0.49,316.33,2.38,,-0.49,
2004-06-07,-0.49,316.33,2.38,,-0.49,
2004-06-14,-0.49,316.33,2.38,,-0.49,
2004-06-21,-0.49,316.33,2.38,,-0.49,
2004-06-28,-0.49,316.33,2.38,,-0.49,
2004-07-05,-0.49,316.33,2.38,,-0.49,
2004-07-12,-0.49,316.33,2.38,,-0.49,
2004-07-19,-0.49,316.33,2.38,,-0.49,
2004-07-26,-0.49,316.33,2.38,,-0.49,
2004-08-02,-0.49,316.33,2.38,,-0.49,
2004-08-09,-0.49,316.33,2.38,,-0.49,
2004-08-16,-0.49,316.33,2.38,,-0.49,
2004-08-23,-0.49,316.33,2.38,,-0.49,
2004-08-30,-0.49,316.33,2.38,,-0.49,
2004-09-06,-0.49,316.33,2.38,,-0.49,
2004-09-13,-0.49,316.33,2.38,,-0.49,
2004-09-20,-0.49,316.33,2.38,,-0.49,
2004-09-27,-0.49,316.33,2.38,,-0.49,
2004-10-04,-0.49,316.33,2.38,,-0.49,
2004-10-11,-0.49,316.33,2.38,,-0.49,
2004-10-18,-0.49,316.33,2.38,,-0.49,
2004-10-25,-0.49,316.33,2.38,,-0.49,
2004-11-01,-0.49,316.33,2.38,,-0.49,
2004-11-08,-0.49,316.33,2.38,,-0.49,
2004-11-15,-0.49,316.33,2.38,,-0.49,
2004-11-22,-0.49,316.33,2.38,,-0.49,
2004-11-29,-0.49,316.33,2.38,,-0.49,
2004-12-06,-0.49,316.33,2.38,,-0.49,
2004-12-13,-0.49,316.33,2.38,,-0.49,
2004-12-20,-0.49,316.33,2.38,,-0.49,
2004-12-27,-0.49,316.33,2.38,,-0.49,
2005-01-03,-0.49,316.33,2.38,,-0.49,
2005-01-10,-0.49,316.33,2.38,,-0.49,
2005-01-17,-0.49,316.33,2.38,,-0.49,
2005-01-24,-0.49,316.33,2.38,,-0.49,
2005-01-31,-0.49,316.33,2.38,,-0.49,
2005-02-07,-0.49,316.33,2.38,,-0.49,
2005-02-14,-0.49,316.33,2.38,,-0.49,
2005-02-21,-0.49,316.33,2.38,,-0.49,
2005-02-28,-0.49,316.33,2.38,,-0.49,
2005-03-07,-0.49,316.33,2.38,,-0.49,
2005-03-14,-0.49,316.33,2.38,,-0.49,
2005-03-21,-0.49,316.33,2.38,,-0.49,
2005-03-28,-0.49,316.33,2.38,,-0.49,
2005-04-04,-0.49,316.33,2.38,,-0.49,
2005-04-11,-0.49,316.33,2.38,,-0.49,
2005-04-18,-0.49,316.33,2.38,,-0.49,
2005-04-25,-0.49,316.33,2.38,,-0.49,
2005-05-02,-0.49,316.33,2.38,,-0.49,
2005-05-09,-0.49,316.33,2.38,,-0.49,
2005-05-16,-0.49,316.33,2.38,,-0.49,
2005-05-23,-0.49,316.33,2.38,,-0.49,
2005-05-30,-0.49,316.33,2.38,,-0.49,
2005-06-06,-0.49,316.33,2.38,,-0.49,
2005-06-13,-0.49,316.33,2.38,,-0.49,
2005-06-20,-0.49,316.33,2.38,,-0.49,
2005-06-27,-0.49,316.33,2.38,,-0.49,
2005-07-04,-0.49,316.33,2.38,,-0.49,
2005-07-11,-0.49,316.33,2.38,,-0.49,
2005-07-18,-0.49,316.33,2.38,,-0.49,
2005-07-25,-0.49,316.33,2.38,,-0.49,
2005-08-01,-0.49,316.33,2.38,,-0.49,
2005-08-08,-0.49,316.33,2.38,,-0.49,
2005-08-15,-0.49,316.33,2.38,,-0.49,
2005-08-22,-0.49,316.33,2.38,,-0.49,
2005-08-29,-0.49,316.33,2.38,,-0.49,
2005-09-05,-0.49,316.33,2.38,,-0.49,
2005-09-12,-0.49,316.33,2.38,,-0.49,
2005-09-19,-0.49,316.33,2.38,,-0.49,
2005-09-26,-0.49,316.33,2.38,,-0.49,
2005-10-03,-0.49,316.33,2.38,,-0.49,
2005-10-10,-0.49,316.33,2.38,,-0.49,
2005-10-17,-0.49,316.33,2.38,,-0.49,
2005-10-24,-0.49,316.33,2.38,,-0.49,
2005-10-31,-0.49,316.33,2.38,,-0.49,
2005-11-07,-0.49,316.33,2.38,,-0.49,
2005-11-14,-0.49,316.33,2.38,,-0.49,
2005-11-21,-0.49,316.33,2.38,,-0.49,
2005-11-28,-0.49,316.33,2.38,,-0.49,
2005-12-05,-0.49,316.33,2.38,,-0.49,
2005-12-12,-0.49,316.33,2.38,,-0.49,
2005-12-19,-0.49,316.33,2.38,,-0.49,
2005-12-26,-0.49,316.33,2.38,,-0.49,
2006-01-02,-0.49,316.33,2.38,,-0.49,
2006-01-09,-0.49,316.33,2.38,,-0.49,
2006-01-16,-0.49,316.33,2.38,,-0.49,
2006-01-23,-0.49,316.33,2.38,,-0.49,
2006-01-30,-0.49,316.33,2.38,,-0.49,
2006-02-06,-0.49,316.33,2.38,,-0.49,
2006-02-13,-0.49,316.33,2.38,,-0.49,
2006-02-20,-0.49,316.33,2.38,,-0.49,
2006-02-27,-0.49,316.33,2.38,,-0.49,
2006-03-06,-0.49,316.33,2.38,,-0.49,
2006-03-13,-0.49,316.33,2.38,,-0.49,
2006-03-20,-0.49,316.33,2.38,,-0.49,
2006-03-27,-0.49,316.33,2.38,,-0.49,
2006-04-03,-0.49,316.33,2.38,,-0.49,
2006-04-10,-0.49,316.33,2.38,,-0.49,
2006-04-17,-0.49,316.33,2.38,,-0.49,
2006-04-24,-0.49,316.33,2.38,,-0.49,
2006-05-01,-0.49,316.33,2.38,,-0.49,
2006-05-08,-0.49,316.33,2.38,,-0.49,
2006-05-15,-0.49,316.33,2.38,,-0.49,
2006-05-22,-0.49,316.33,2.38,,-0.49,
2006-05-29,-0.49,316.33,2.38,,-0.49,
2006-06-05,-0.49,316.33,2.38,,-0.49,
2006-06-12,-0.49,316.33,2.38,,-0.49,
2006-06-19,-0.49,316.33,2.38,,-0.49,
2006-06-26,-0.49,316.33,2.38,,-0.49,
2006-07-03,-0.49,316.33,2.38,,-0.49,
2006-07-10,-0.49,316.33,2.38,,-0.49,
2006-07-17,-0.49,316.33,2.38,,-0.49,
2006-07-24,-0.49,316.33,2.38,,-0.49,
2006-07-31,-0.49,316.33,2.38,,-0.49,
2006-08-07,-0.49,316.33,2.38,,-0.49,
2006-08-14,-0.49,316.33,2.38,,-0.49,
2006-08-21,-0.49,316.33,2.38,,-0.49,
2006-08-28,-0.49,316.33,2.38,,-0.49,
2006-09-04,-0.49,316.33,2.38,,-0.49,
2006-09-11,-0.49,316.33,2.38,,-0.49,
2006-09-18,-0.49,316.33,2.38,,-0.49,
2006-09-25,-0.49,316.33,2.38,,-0.49,
2006-10-02,-0.49,316.33,2.38,,-0.49,
2006-10-09,-0.49,316.33,2.38,,-0.49,
2006-10-16,-0.49,316.33,2.38,,-0.49,
2006-10-23,-0.49,316.33,2.38,,-0.49,
2006-10-30,-0.49,316.33,2.38,,-0.49,
2006-11-06,-0.49,316.33,2.38,,-0.49,
2006-11-13,-0.49,316.33,2.38,,-0.49,
2006-11-20,-0.49,316.33,2.38,,-0.49,
2006-11-27,-0.49,316.33,2.38,,-0.49,
2006-12-04,-0.49,316.33,2.38,,-0.49,
2006-12-11,-0.49,316.33,2.38,,-0.49,
2006-12-18,-0.49,316.33,2.38,,-0.49,
2006-12-25,-0.49,316.33,2.38,,-0.49,
2007-01-01,-0.49,316.33,2.38,,-0.49,
2007-01-08,-0.49,316.33,2.38,,-0.49,
2007-01-15,-0.49,316.33,2.38,,-0.49,
2007-01-22,-0.49,316.33,2.38,,-0.49,
2007-01-29,-0.49,316.33,2.38,,-0.49,
2007-02-05,-0.49,316.33,2.38,,-0.49,
2007-02-12,-0.49,316.33,2.38,,-0.49,
2007-02-19,-0.49,316.33,2.38,,-0.49,
2007-02-26,-0.49,316.33,2.38,,-0.49,
2007-03-05,-0.49,316.33,2.38,,-0.49,
2007-03-12,-0.49,316.33,2.38,,-0.49,
2007-03-19,-0.49,316.33,2.38,,-0.49,
2007-03-26,-0.49,316.33,2.38,,-0.49,
2007-04-02,-0.49,316.33,2.38,,-0.49,
2007-04-09,-0.49,316.33,2.38,,-0.49,
2007-04-16,-0.49,316.33,2.38,,-0.49,
2007-04-23,-0.49,316.33,2.38,,-0.49,
2007-04-30,-0.49,316.33,2.38,,-0.49,
2007-05-07,-0.49,316.33,2.38,,-0.49,
2007-05-14,-0.49,316.33,2.38,,-0.49,
2007-05-21,-0.49,316.33,2.38,,-0.49,
2007-05-28,-0.49,316.33,2.38,,-0.49,
2007-06-04,-0.49,316.33,2.38,,-0.49,
2007-06-11,-0.49,316.33,2.38,,-0.49,
2007-06-18,-0.49,316.33,2.38,,-0.49,
2007-06-25,-0.49,316.33,2.38,,-0.49,
2007-07-02,-0.49,316.33,2.38,,-0.49,
2007-07-09,-0.49,316.33,2.38,,-0.49,
2007-07-16,-0.49,316.33,2.38,,-0.49,
2007-07-23,-0.49,316.33,2.38,,-0.49,
2007-07-30,-0.49,316.33,2.38,,-0.49,
2007-08-06,-0.49,316.33,2.38,,-0.49,
2007-08-13,-0.49,316.33,2.38,,-0.49,
2007-08-20,-0.49,316.33,2.38,,-0.49,
2007-08-27,-0.49,316.33,2.38,,-0.49,
2007-09-03,-0.49,316.33,2.38,,-0.49,
2007-09-10,-0.49,316.33,2.38,,-0.49,
2007-09-17,-0.49,316.33,2.38,,-0.49,
2007-09-24,-0.49,316.33,2.38,,-0.49,
2007-10-01,-0.49,316.33,2.38,,-0.49,
2007-10-08,-0.49,316.33,2.38,,-0.49,
2007-10-15,-0.49,316.33,2.38,,-0.49,
2007-10-22,-0.49,316.33,2.38,,-0.49,
2007-10-29,-0.49,316.33,2.38,,-0.49,
2007-11-05,-0.49,316.33,2.38,,-0.49,
2007-11-12,-0.49,316.33,2.38,,-0.49,
2007-11-19,-0.49,316.33,2.38,,-0.49,
2007-11-26,-0.49,316.33,2.38,,-0.49,
2007-12-03,-0.49,316.33,2.38,,-0.49,
2007-12-10,-0.49,316.33,2.38,,-0.49,
2007-12-17,-0.49,316.33,2.38,,-0.49,
2007-12-24,-0.49,316.33,2.38,,-0.49,
2007-12-31,-0.49,316.33,2.38,,-0.49,
2008-01-07,-0.49,316.33,2.38,,-0.49,
2008-01-14,-0.49,316.33,2.38,,-0.49,
2008-01-21,-0.49,316.33,2.38,,-0.49,
2008-01-28,-0.49,316.33,2.38,,-0.49,
2008-02-04,-0.49,316.33,2.38,,-0.49,
2008-02-11,-0.49,316.33,2.38,,-0.49,
2008-02-18,-0.49,316.33,2.38,,-0.49,
2008-02-25,-0.49,316.33,2.38,,-0.49,
2008-03-03,-0.49,316.33,2.38,,-0.49,
2008-03-10,-0.49,316.33,2.38,,-0.49,
2008-03-17,-0.49,316.33,2.38,,-0.49,
2008-03-24,-0.49,316.33,2.38,,-0.49,
2008-03-31,-0.49,316.33,2.38,,-0.49,
2008-04-07,-0.49,316.33,2.38,,-0.49,
2008-04-14,-0.49,316.33,2.38,,-0.49,
2008-04-21,-0.49,316.33,2.38,,-0.49,
2008-04-28,-0.49,316.33,2.38,,-0.49,
2008-05-05,-0.49,316.33,2.38,,-0.49,
2008-05-12,-0.49,316.33,2.38,,-0.49,
2008-05-19,-0.49,316.33,2.38,,-0.49,
2008-05-26,-0.49,316.33,2.38,,-0.49,
2008-06-02,-0.49,316.33,2.38,,-0.49,
2008-06-09,-0.49,316.33,2.38,,-0.49,
2008-06-16,-0.49,316.33,2.38,,-0.49,
2008-06-23,-0.49,316.33,2.38,,-0.49,
2008-06-30,-0.49,316.33,2.38,,-0.49,
2008-07-07,-0.49,316.33,2.38,,-0.49,
2008-07-14,-0.49,316.33,2.38,,-0.49,
2008-07-21,-0.49,316.33,2.38,,-0.49,
2008-07-28,-0.49,316.33,2.38,,-0.49,
2008-08-04,-0.49,316.33,2.38,,-0.49,
2008-08-11,-0.49,316.33,2.38,,-0.49,
2008-08-18,-0.49,316.33,2.38,,-0.49,
2008-08-25,-0.49,316.33,2.38,,-0.49,
2008-09-01,-0.49,316.33,2.38,,-0.49,
2008-09-08,-0.49,316.33,2.38,,-0.49,
2008-09-15,-0.49,316.33,2.38,,-0.49,
2008-09-22,-0.49,316.33,2.38,,-0.49,
2008-09-29,-0.49,316.33,2.38,,-0.49,
2008-10-06,-0.49,316.33,2.38,,-0.49,
2008-10-13,-0.49,316.33,2.38,,-0.49,
2008-10-20,-0.49,316.33,2.38,,-0.49,
2008-10-27,-0.49,316.33,2.38,,-0.49,
2008-11-03,-0.49,316.33,2.38,,-0.49,
2008-11-10,-0.49,316.33,2.38,,-0.49,
2008-11-17,-0.49,316.33,2.38,,-0.49,
2008-11-24,-0.49,316.33,2.38,,-0.49,
2008-12-01,-0.49,316.33,2.38,,-0.49,
2008-12-08,-0.49,316.33,2.38,,-0.49,
2008-12-15,-0.49,316.33,2.38,,-0.49,
2008-12-22,-0.49,316.33,2.38,,-0.49,
2008-12-29,-0.49,316.33,2.38,,-0.49,
2009-01-05,-0.49,316.33,2.38,,-0.49,
2009-01-12,-0.49,316.33,2.38,,-0.49,
2009-01-19,-0.49,316.33,2.38,,-0.49,
2009-01-26,-0.49,316.33,2.38,,-0.49,
2009-02-02,-0.49,316.33,2.38,,-0.49,
2009-02-09,-0.49,316.33,2.38,,-0.49,
2009-02-16,-0.49,316.33,2.38,,-0.49,
2009-02-23,-0.49,316.33,2.38,,-0.49,
2009-03-02,-0.49,316.33,2.38,,-0.49,
2009-03-09,-0.49,316.33,2.38,,-0.49,
2009-03-16,-0.49,316.33,2.38,,-0.49,
2009-03-23,-0.49,316.33,2.38,,-0.49,
2009-03-30,-0.49,316.33,2.38,,-0.49,
2009-04-06,-0.49,316.33,2.38,,-0.49,
2009-04-13,-0.49,316.33,2.38,,-0.49,
2009-04-20,-0.49,316.33,2.38,,-0.49,
2009-04-27,-0.49,316.33,2.38,,-0.49,
2009-05-04,-0.49,316.33,2.38,,-0.49,
2009-05-11,-0.49,316.33,2.38,,-0.49,
2009-05-18,-0.49,316.33,2.38,,-0.49,
2009-05-25,-0.49,316.33,2.38,,-0.49,
2009-06-01,-0.49,316.33,2.38,,-0.49,
2009-06-08,-0.49,316.33,2.38,,-0.49,
2009-06-15,-0.49,316.33,2.38,,-0.49,
2009-06-22,-0.49,316.33,2.38,,-0.49,
2009-06-29,-0.49,316.33,2.38,,-0.49,
2009-07-06,-0.49,316.33,2.38,,-0.49,
2009-07-13,-0.49,316.33,2.38,,-0.49,
2009-07-20,-0.49,316.33,2.38,,-0.49,
2009-07-27,-0.49,316.33,2.38,,-0.49,
2009-08-03,-0.49,316.33,2.38,,-0.49,
2009-08-10,-0.49,316.33,2.38,,-0.49,
2009-08-17,-0.49,316.33,2.38,,-0.49,
2009-08-24,-0.49,316.33,2.38,,-0.49,
2009-08-31,-0.49,316.33,2.38,,-0.49,
2009-09-07,-0.49,316.33,2.38,,-0.49,
2009-09-14,-0.49,316.33,2.38,,-0.49,
2009-09-21,-0.49,316.33,2.38,,-0.49,
2009-09-28,-0.49,316.33,2.38,,-0.49,
2009-10-05,-0.49,316.33,2.38,,-0.49,
2009-10-12,-0.49,316.33,2.38,,-0.49,
2009-10-19,-0.49,316.33,2.38,,-0.49,
2009-10-26,-0.49,316.33,2.38,,-0.49,
2009-11-02,-0.49,316.33,2.38,,-0.49,
2009-11-09,-0.49,316.33,2.38,,-0.49,
2009-11-16,-0.49,316.33,2.38,,-0.49,
2009-11-23,-0.49,316.33,2.38,,-0.49,
2009-11-30,-0.49,316.33,2.38,,-0.49,
2009-12-07,-0.49,316.33,2.38,,-0.49,
2009-12-14,-0.49,316.33,2.38,,-0.49,
2009-12-21,-0.49,316.33,2.38,,-0.49,
2009-12-28,-0.49,316.33,2.38,,-0.49,
2010-01-04,-0.49,316.33,2.38,,-0.49,
2010-01-11,-0.49,316.33,2.38,,-0.49,
2010-01-18,-0.49,316.33,2.38,,-0.49,
2010-01-25,-0.49,316.33,2.38,,-0.49,
2010-02-01,-0.49,316.33,2.38,,-0.49,
2010-02-08,-0.49,316.33,2.38,,-0.49,
2010-02-15,-0.49,316.33,2.38,,-0.49,
2010-02-22,-0.49,316.33,2.38,,-0.49,
2010-03-01,-0.49,316.33,2.38,,-0.49,
2010-03-08,-0.49,316.33,2.38,,-0.49,
2010-03-15,-0.49,316.33,2.38,,-0.49,
2010-03-22,-0.49,316.33,2.38,,-0.49,
2010-03-29,-0.49,316.33,2.38,,-0.49,
2010-04-05,-0.49,316.33,2.38,,-0.49,
2010-04-12,-0.49,316.33,2.38,,-0.49,
2010-04-19,-0.49,316.33,2.38,,-0.49,
2010-04-26,-0.49,316.33,2.38,,-0.49,
2010-05-03,-0.49,316.33,2.38,,-0.49,
2010-05-10,-0.49,316.33,2.38,,-0.49,
2010-05-17,-0.49,316.33,2.38,,-0.49,
2010-05-24,-0.49,316.33,2.38,,-0.49,
2010-05-31,-0.49,316.33,2.38,,-0.49,
2010-06-07,-0.49,316.33,2.38,,-0.49,
2010-06-14,-0.49,316.33,2.38,,-0.49,
2010-06-21,-0.49,316.33,2.38,,-0.49,
2010-06-28,-0.49,316.33,2.38,,-0.49,
2010-07-05,-0.49,316.33,2.38,,-0.49,
2010-07-12,-0.49,316.33,2.38,,-0.49,
2010-07-19,-0.49,316.33,2.38,,-0.49,
2010-07-26,-0.49,316.33,2.38,,-0.49,
2010-08-02,-0.49,316.33,2.38,,-0.49,
2010-08-09,-0.49,316.33,2.38,,-0.49,
2010-08-16,-0.49,316.33,2.38,,-0.49,
2010-08-23,-0.49,316.33,2.38,,-0.49,
2010-08-30,-0.49,316.33,2.38,,-0.49,
2010-09-06,-0.49,316.33,2.38,,-0.49,
2010-09-13,-0.49,316.33,2.38,,-0.49,
2010-09-20,-0.49,316.33,2.38,,-0.49,
2010-09-27,-0.49,316.33,2.38,,-0.49,
2010-10-04,-0.49,316.33,2.38,,-0.49,
2010-10-11,-0.49,316.33,2.38,,-0.49,
2010-10-18,-0.49,316.33,2.38,,-0.49,
2010-10-25,-0.49,316.33,2.38,,-0.49,
2010-11-01,-0.49,316.33,2.38,,-0.49,
2010-11-08,-0.49,316.33,2.38,,-0.49,
2010-11-15,-0.49,316.33,2.38,,-0.49,
2010-11-22,-0.49,316.33,2.38,,-0.49,
2010-11-29,-0.49,316.33,2.38,,-0.49,
2010-12-06,-0.49,316.33,2.38,,-0.49,
2010-12-13,-0.49,316.33,2.38,,-0.49,
2010-12-20,-0.49,316.33,2.38,,-0.49,
2010-12-27,-0.49,316.33,2.38,,-0.49,
2011-01-03,-0.49,316.33,2.38,,-0.49,
2011-01-10,-0.49,316.33,2.38,,-0.49,
2011-01-17,-0.49,316.33,2.38,,-0.49,
2011-01-24,-0.49,316.33,2.38,,-0.49,
2011-01-31,-0.49,316.33,2.38,,-0.49,
2011-02-07,-0.49,316.33,2.38,,-0.49,
2011-02-14,-0.49,316.33,2.38,,-0.49,
2011-02-21,-0.49,316.33,2.38,,-0.49,
2011-02-28,-0.49,316.33,2.38,,-0.49,
2011-03-07,-0.49,316.33,2.38,,-0.49,
2011-03-14,-0.49,316.33,2.38,,-0.49,
2011-03-21,-0.49,316.33,2.38,,-0.49,
2011-03-28,-0.49,316.33,2.38,,-0.49,
2011-04-04,-0.49,316.33,2.38,,-0.49,
2011-04-11,-0.49,316.33,2.38,,-0.49,
2011-04-18,-0.49,316.33,2.38,,-0.49,
2011-04-25,-0.49,316.33,2.38,,-0.49,
2011-05-02,-0.49,316.33,2.38,,-0.49,
2011-05-09,-0.49,316.33,2.38,,-0.49,
2011-05-16,-0.49,316.33,2.38,,-0.49,
2011-05-23,-0.49,316.33,2.38,,-0.49,
2011-05-30,-0.49,316.33,2.38,,-0.49,
2011-06-06,-0.49,316.33,2.38,,-0.49,
2011-06-13,-0.49,316.33,2.38,,-0.49,
2011-06-20,-0.49,316.33,2.38,,-0.49,
2011-06-27,-0.49,316.33,2.38,,-0.49,
2011-07-04,-0.49,316.33,2.38,,-0.49,
2011-07-11,-0.49,316.33,2.38,,-0.49,
2011-07-18,-0.49,316.33,2.38,,-0.49,
2011-07-25,-0.49,316.33,2.38,,-0.49,
2011-08-01,-0.49,316.33,2.38,,-0.49,
2011-08-08,-0.49,316.33,2.38,,-0.49,
2011-08-15,-0.49,316.33,2.38,,-0.49,
2011-08-22,-0.49,316.33,2.38,,-0.49,
2011-08-29,-0.49,316.33,2.38,,-0.49,
2011-09-05,-0.49,316.33,2.38,,-0.49,
2011-09-12,-0.49,316.33,2.38,,-0.49,
2011-09-19,-0.49,316.33,2.38,,-0.49,
2011-09-26,-0.49,316.33,2.38,,-0.49,
2011-10-03,-0.49,316.33,2.38,,-0.49,
2011-10-10,-0.49,316.33,2.38,,-0.49,
2011-10-17,-0.49,316.33,2.38,,-0.49,
2011-10-24,-0.49,316.33,2.38,,-0.49,
2011-10-31,-0.49,316.33,2.38,,-0.49,
2011-11-07,-0.49,316.33,2.38,,-0.49,
2011-11-14,-0.49,316.33,2.38,,-0.49,
2011-11-21,-0.49,316.33,2.38,,-0.49,
2011-11-28,-0.49,316.33,2.38,,-0.49,
2011-12-05,-0.49,316.33,2.38,,-0.49,
2011-12-12,-0.49,316.33,2.38,,-0.49,
2011-12-19,-0.49,316.33,2.38,,-0.49,
2011-12-26,-0.49,316.33,2.38,,-0.49,
2012-01-02,-0.49,316.33,2.38,,-0.49,
2012-01-09,-0.49,316.33,2.38,,-0.49,
2012-01-16,-0.49,316.33,2.38,,-0.49,
2012-01-23,-0.49,316.33,2.38,,-0.49,
2012-01-30,-0.49,316.33,2.38,,-0.49,
2012-02-06,-0.49,316.33,2.38,,-0.49,
2012-02-13,-0.49,316.33,2.38,,-0.49,
2012-02-20,-0.49,316.33,2.38,,-0.49,
2012-02-27,-0.49,316.33,2.38,,-0.49,
2012-03-05,-0.49,316.33,2.38,,-0.49,
2012-03-12,-0.49,316.33,2.38,,-0.49,
2012-03-19,-0.49,316.33,2.38,,-0.49,
2012-03-26,-0.49,316.33,2.38,,-0.49,
2012-04-02,-0.49,316.33,2.38,,-0.49,
2012-04-09,-0.49,316.33,2.38,,-0.49,
2012-04-16,-0.49,316.33,2.38,,-0.49,
2012-04-23,-0.49,316.33,2.38,,-0.49,
2012-04-30,-0.49,316.33,2.38,,-0.49,
2012-05-07,-0.49,316.33,2.38,,-0.49,
2012-05-14,-0.49,316.33,2.38,,-0.49,
2012-05-21,-0.49,316.33,2.38,,-0.49,
2012-05-28,-0.49,316.33,2.38,,-0.49,
2012-06-04,-0.49,316.33,2.38,,-0.49,
2012-06-11,-0.49,316.33,2.38,,-0.49,
