,MTBV,MV,P,PE,PTBV,VO
1992-02-24,,845.78,3.97,,,4620.2
1992-03-02,,854.32,4.01,,,2838.0
1992-03-09,,790.25,3.71,,,5331.6
1992-03-16,,803.06,3.77,,,3007.7
1992-03-23,,811.6,3.81,,,3546.9
1992-03-30,,999.55,4.69,,,12033.5
1992-04-06,,1119.16,5.25,36.4,,9961.7
1992-04-13,,1319.92,6.19,42.9,,9075.6
1992-04-20,,1425.67,6.69,46.4,,9261.3
1992-04-27,,1511.11,7.09,49.1,,9115.6
1992-05-04,,1826.14,8.56,59.4,,7184.6
1992-05-11,,1748.72,8.2,56.9,,12504.2
1992-05-18,,1815.46,8.51,59.0,,11643.6
1992-05-25,,1911.58,8.96,62.2,,14105.7
1992-06-01,,2047.74,9.6,66.6,,14882.4
1992-06-08,,1807.45,8.48,58.8,,13045.4
1992-06-15,,1628.58,7.64,53.0,,7410.3
1992-06-22,,1521.79,7.14,49.5,,8115.2
1992-06-29,,1751.39,8.21,56.9,,9317.3
1992-07-06,,1735.37,8.14,56.4,,12524.2
1992-07-13,,1778.09,8.34,57.8,,6044.4
1992-07-20,,1927.59,9.04,62.7,,7961.4
1992-07-27,,2053.08,9.63,66.8,,7827.6
1992-08-03,,1882.21,8.83,61.2,,7218.6
1992-08-10,,2029.05,9.52,66.0,,4918.2
1992-08-17,,1948.95,9.14,63.4,,8211.0
1992-08-24,,1884.88,8.84,61.3,,6433.8
1992-08-31,,1842.16,8.64,59.9,,6403.9
1992-09-07,,1655.28,7.76,53.8,,7596.0
1992-09-14,,1783.43,8.36,58.0,,11036.5
1992-09-21,,1815.46,8.51,59.0,,4301.2
1992-09-28,,1922.26,9.01,62.5,,8640.3
1992-10-05,,1892.89,8.88,61.5,,2855.5
1992-10-12,,1868.86,8.76,60.8,,3496.5
1992-10-19,,1783.43,8.36,58.0,,2154.6
1992-10-26,,1569.84,7.36,51.0,,7138.7
1992-11-02,,1503.1,7.05,48.9,,13360.9
1992-11-09,,1484.41,6.96,48.3,,4435.0
1992-11-16,,1174.71,5.51,38.2,,8668.3
1992-11-23,,1126.66,5.28,36.6,,16304.2
1992-11-30,,1559.16,7.31,50.7,,20216.0
1992-12-07,,1772.75,8.31,57.6,,24888.6
1992-12-14,,1730.03,8.11,56.3,,18368.9
1992-12-21,,1796.77,8.43,58.4,,8652.3
1992-12-28,,1791.43,8.4,58.2,,5878.7
1993-01-04,3.27,1895.56,8.89,61.6,3.39,6787.3
1993-01-11,3.41,1980.99,9.29,64.4,3.55,7615.9
1993-01-18,3.5,2029.05,9.52,66.0,3.63,8338.8
1993-01-25,3.52,2045.07,9.59,66.5,3.66,2783.6
1993-02-01,3.75,2178.56,10.22,70.8,3.9,2745.7
1993-02-08,4.14,2402.82,11.27,78.1,4.3,14369.3
1993-02-15,4.53,2632.42,12.34,85.6,4.71,30138.3
1993-02-22,4.68,2717.85,12.75,88.4,4.87,23486.8
1993-03-01,4.49,2605.72,12.22,84.7,4.67,21919.3
1993-03-08,4.14,2402.82,11.27,78.1,4.3,18187.2
1993-03-15,4.19,2434.86,11.42,79.2,4.36,21112.6
1993-03-22,4.07,2360.1,11.07,76.7,4.23,8893.9
1993-03-29,4.1,2381.46,11.17,77.4,4.26,9844.4
1993-04-05,4.28,2482.91,11.64,41.9,4.45,8137.1
1993-04-12,5.04,2927.42,13.21,47.6,5.04,16150.0
1993-04-19,4.82,2797.53,12.62,45.5,4.82,17606.6
1993-04-26,4.81,2792.54,12.6,45.4,4.81,6288.5
1993-05-03,4.69,2722.6,12.28,44.2,4.69,4015.9
1993-05-10,4.3,2497.8,11.27,40.6,4.3,9117.8
1993-05-17,4.39,2547.76,11.49,41.4,4.39,7468.0
1993-05-24,4.01,2327.95,10.5,37.8,4.01,4498.2
1993-05-31,4.2,2437.85,11.0,39.6,4.2,5445.4
1993-06-07,4.1,2377.9,10.73,38.6,4.1,3472.3
1993-06-14,3.73,2168.09,9.78,35.2,3.73,2500.0
1993-06-21,3.79,2198.06,9.92,35.7,3.79,3120.0
1993-06-28,3.73,2168.09,9.78,35.2,3.73,2556.2
1993-07-05,3.65,2118.13,9.56,34.4,3.65,4390.6
1993-07-12,3.21,1863.36,8.41,30.3,3.21,2934.9
1993-07-19,2.82,1638.56,7.39,26.6,2.82,2736.8
1993-07-26,2.93,1698.5,7.66,27.6,2.93,5725.4
1993-08-02,3.32,1928.3,8.7,31.3,3.32,13507.1
1993-08-09,3.51,2038.2,9.19,33.1,3.51,11362.0
1993-08-16,4.22,2447.84,11.04,39.8,4.22,21009.6
1993-08-23,3.18,1848.37,8.34,30.0,3.18,13949.7
1993-08-30,3.28,1903.32,8.59,30.9,3.28,7061.5
1993-09-06,3.32,1928.3,8.7,31.3,3.32,2772.3
1993-09-13,3.11,1803.41,8.14,29.3,3.11,2081.2
1993-09-20,3.17,1838.38,8.29,29.9,3.17,2411.5
1993-09-27,3.07,1783.43,8.05,29.0,3.07,2666.4
1993-10-04,3.18,1848.37,8.34,22.0,3.18,1142.0
1993-10-11,3.07,1783.43,8.05,21.2,3.07,1820.9
1993-10-18,3.04,1763.45,7.96,21.0,3.04,1012.0
1993-10-25,2.9,1683.52,7.59,20.1,2.9,1421.8
1993-11-01,3.04,1763.45,7.96,21.0,3.04,2881.7
1993-11-08,3.18,1848.37,8.34,22.0,3.18,2303.2
1993-11-15,3.44,1998.24,9.01,23.8,3.44,7703.6
1993-11-22,3.27,1898.33,8.56,22.6,3.27,5154.3
1993-11-29,3.18,1848.37,8.34,22.0,3.18,2997.0
1993-12-06,3.12,1813.4,8.18,21.6,3.12,1968.0
1993-12-13,3.13,1818.4,8.2,21.7,3.13,3400.6
1993-12-20,3.1,1798.42,8.11,21.4,3.1,3680.2
1993-12-27,3.17,1838.38,8.29,21.9,3.17,5356.0
1994-01-03,2.62,1923.31,8.68,22.9,2.6,12404.4
1994-01-10,2.64,1938.29,8.74,23.1,2.62,5276.1
1994-01-17,2.51,1848.37,8.34,22.0,2.5,2915.2
1994-01-24,2.46,1808.41,8.16,21.5,2.45,1824.0
1994-01-31,2.11,1548.64,6.99,18.5,2.1,2928.5
1994-02-07,2.42,1778.43,8.02,21.2,2.41,4453.6
1994-02-14,2.2,1618.57,7.3,19.3,2.19,1129.3
1994-02-21,2.04,1503.68,6.78,17.9,2.04,2395.8
1994-02-28,2.12,1558.63,7.03,18.6,2.11,3214.7
1994-03-07,1.97,1448.72,6.54,17.3,1.96,1787.6
1994-03-14,2.03,1493.68,6.74,17.8,2.02,2537.1
1994-03-21,1.88,1383.78,6.24,16.5,1.87,2278.4
1994-03-28,1.69,1243.9,5.61,14.8,1.68,2548.6
1994-04-04,1.7,1248.9,5.63,12.9,1.69,7014.4
1994-04-11,1.5,1104.03,4.98,11.4,1.5,2766.3
1994-04-18,1.32,974.14,4.39,10.1,1.32,6487.3
1994-04-25,1.16,854.25,3.85,8.8,1.16,5698.5
1994-05-02,1.4,1029.09,4.64,10.6,1.39,8935.9
1994-05-09,1.53,1125.01,5.08,11.6,1.52,19755.6
1994-05-16,1.52,1119.01,5.05,11.5,1.52,9989.5
1994-05-23,1.45,1067.08,4.83,11.1,1.45,4752.9
1994-05-30,1.29,947.28,4.29,9.8,1.29,2635.5
1994-06-06,1.35,996.04,4.51,7.4,1.35,3228.9
1994-06-13,1.25,922.49,4.18,6.8,1.25,1680.9
1994-06-20,1.27,936.28,4.24,6.9,1.27,3012.5
1994-06-27,1.19,873.45,3.96,6.5,1.19,1524.3
1994-07-04,1.11,819.82,3.71,6.1,1.11,1450.9
1994-07-11,1.1,809.09,3.66,6.0,1.1,900.7
1994-07-18,0.99,727.88,3.3,5.4,0.99,2334.8
1994-07-25,0.99,726.34,3.29,5.4,0.99,3072.5
1994-08-01,1.28,942.41,4.27,7.0,1.28,16204.2
1994-08-08,1.54,1133.95,5.14,8.4,1.54,41325.6
1994-08-15,1.49,1095.64,4.96,8.1,1.49,27192.9
1994-08-22,1.45,1068.06,4.84,7.9,1.45,12250.7
1994-08-29,1.43,1052.74,4.77,7.8,1.43,7111.1
1994-09-05,1.93,1420.51,6.43,10.5,1.93,28353.2
1994-09-12,2.22,1631.97,7.39,12.1,2.22,54835.1
1994-09-19,2.07,1524.71,6.91,11.3,2.07,20750.1
1994-09-26,2.0,1471.07,6.66,10.9,2.0,7517.5
1994-10-03,1.7,1248.88,5.66,10.6,1.7,10153.9
1994-10-10,1.39,1025.16,4.64,8.7,1.39,11650.1
1994-10-17,1.29,948.54,4.3,8.0,1.29,5650.2
1994-10-24,1.43,1054.27,4.78,8.9,1.43,5644.9
1994-10-31,1.3,959.26,4.35,8.1,1.3,5084.9
1994-11-07,1.3,957.73,4.34,8.1,1.3,1655.1
1994-11-14,1.34,983.78,4.46,8.3,1.34,2636.5
1994-11-21,1.31,960.8,4.35,8.1,1.31,1266.8
1994-11-28,1.29,950.07,4.3,8.1,1.29,898.6
1994-12-05,1.28,939.34,4.25,8.0,1.28,882.4
1994-12-12,1.19,873.45,3.96,7.4,1.19,1037.0
1994-12-19,1.26,927.08,4.2,7.9,1.26,3294.5
1994-12-26,1.2,881.11,3.99,7.5,1.2,1060.9
1995-01-02,1.46,927.08,4.2,7.9,1.46,1140.0
1995-01-09,1.45,917.89,4.16,7.8,1.44,1485.1
1995-01-16,1.33,844.34,3.82,7.2,1.33,1058.2
1995-01-23,1.31,830.54,3.76,7.0,1.31,985.9
1995-01-30,1.33,847.4,3.84,7.2,1.33,652.6
1995-02-06,1.33,847.4,3.84,7.2,1.33,
1995-02-13,1.33,845.87,3.83,7.2,1.33,135.7
1995-02-20,1.31,833.61,3.78,7.1,1.31,313.8
1995-02-27,1.34,852.0,3.86,7.2,1.34,2093.4
1995-03-06,1.41,896.44,4.06,7.6,1.41,1219.4
1995-03-13,1.36,861.19,3.9,7.3,1.36,2564.8
1995-03-20,1.32,839.74,3.8,7.1,1.32,853.9
1995-03-27,1.36,861.19,3.9,7.3,1.36,1246.4
1995-04-03,1.36,862.72,3.91,8.5,1.36,654.8
1995-04-10,1.38,874.98,3.96,8.7,1.38,944.2
1995-04-17,1.34,850.47,3.85,8.4,1.34,1135.4
1995-04-24,1.28,810.62,3.67,8.0,1.28,813.7
1995-05-01,1.2,763.12,3.46,7.5,1.2,1246.8
1995-05-08,1.18,750.86,3.4,7.4,1.18,703.2
1995-05-15,1.15,729.41,3.3,7.2,1.15,1182.0
1995-05-22,1.53,973.05,4.41,9.6,1.53,11311.7
1995-05-29,1.24,786.11,3.56,7.8,1.24,4752.1
1995-06-05,1.23,781.51,3.54,7.7,1.23,1128.9
1995-06-12,1.19,755.46,3.42,7.5,1.19,1231.1
1995-06-19,1.12,711.02,3.22,7.0,1.12,1195.1
1995-06-26,1.16,735.54,3.33,7.3,1.16,1430.8
1995-07-03,1.08,688.03,3.12,6.8,1.08,962.5
1995-07-10,1.1,700.29,3.17,6.9,1.1,1024.8
1995-07-17,1.11,704.89,3.19,7.0,1.11,730.4
1995-07-24,1.13,717.15,3.25,7.1,1.13,1862.7
1995-07-31,1.13,720.21,3.26,7.1,1.13,1188.0
1995-08-07,1.19,758.52,3.44,7.5,1.19,1745.1
1995-08-14,1.24,786.11,3.56,7.8,1.24,5077.2
1995-08-21,1.28,812.77,3.68,8.0,1.28,7515.0
1995-08-28,1.22,775.99,3.51,7.7,1.22,3751.6
1995-09-04,1.22,775.99,3.51,7.7,1.22,1477.1
1995-09-11,1.22,772.32,3.5,7.6,1.22,1860.2
1995-09-18,1.25,790.71,3.58,7.8,1.24,2706.4
1995-09-25,1.2,761.28,3.45,7.5,1.2,1200.4
1995-10-02,1.18,748.41,3.39,10.7,1.18,962.0
1995-10-09,1.16,733.7,3.32,10.5,1.15,775.5
1995-10-16,1.14,726.35,3.29,10.4,1.14,1118.7
1995-10-23,1.2,764.96,3.46,10.9,1.2,2617.9
1995-10-30,1.16,733.7,3.32,10.5,1.15,3330.7
1995-11-06,1.16,737.38,3.34,10.6,1.16,1005.1
1995-11-13,1.13,718.99,3.26,10.3,1.13,1088.3
1995-11-20,1.15,728.18,3.3,10.4,1.15,754.6
1995-11-27,1.13,717.15,3.25,10.3,1.13,22170.8
1995-12-04,1.13,715.31,3.24,10.2,1.13,87095.6
1995-12-11,1.11,707.96,3.21,10.1,1.11,13275.5
1995-12-18,1.12,711.63,3.22,10.2,1.12,1641.5
1995-12-25,1.15,731.86,3.32,10.5,1.15,7080.9
1996-01-01,0.99,842.39,3.25,10.3,0.99,5562.0
1996-01-08,0.96,816.47,3.15,9.9,0.96,2913.2
1996-01-15,0.97,820.79,3.17,10.0,0.97,3078.5
1996-01-22,0.91,773.27,2.98,9.4,0.91,1534.0
1996-01-29,0.93,792.71,3.06,9.7,0.93,1789.5
1996-02-05,0.91,771.11,2.97,9.4,0.91,2898.6
1996-02-12,0.89,755.99,2.92,9.2,0.89,1236.5
1996-02-19,0.93,790.55,3.05,9.6,0.93,2401.4
1996-02-26,0.93,790.55,3.05,9.6,0.93,
1996-03-04,0.98,829.43,3.2,10.1,0.98,2144.6
1996-03-11,0.9,766.79,2.96,9.3,0.9,1903.8
1996-03-18,0.9,762.47,2.94,9.3,0.9,1499.3
1996-03-25,0.9,762.47,2.94,9.3,0.9,2055.5
1996-04-01,0.88,747.35,2.88,9.1,0.88,1817.3
1996-04-08,0.88,747.35,2.88,9.1,0.88,2082.3
1996-04-15,0.94,801.35,3.09,9.8,0.94,15176.4
1996-04-22,0.97,825.11,3.18,10.1,0.97,28975.7
1996-04-29,1.17,991.43,3.82,12.1,1.17,49878.2
1996-05-06,1.11,939.59,3.62,11.4,1.11,26986.1
1996-05-13,1.05,887.75,3.42,10.8,1.05,15151.6
1996-05-20,1.13,963.35,3.72,11.7,1.13,30226.0
1996-05-27,1.15,978.47,3.77,11.9,1.15,39157.1
1996-06-03,1.17,993.59,3.83,12.1,1.17,51443.0
1996-06-10,1.18,1004.39,3.87,46.5,1.18,46679.7
1996-06-17,1.19,1006.55,3.88,46.6,1.19,29312.0
1996-06-24,1.31,1110.23,4.28,51.4,1.31,29096.4
1996-07-01,1.13,963.35,3.72,44.6,1.13,27065.1
1996-07-08,1.27,1075.67,4.15,49.8,1.27,20888.2
1996-07-15,1.63,1382.39,5.33,64.0,1.63,98227.7
1996-07-22,1.86,1583.26,6.11,73.3,1.86,66680.8
1996-07-29,1.93,1635.53,6.31,78.9,1.93,41830.0
1996-08-05,1.76,1492.97,5.76,72.0,1.76,20606.5
1996-08-12,1.8,1529.26,5.9,73.8,1.8,28503.0
1996-08-19,1.68,1425.58,5.5,68.8,1.68,13160.3
1996-08-26,1.59,1347.82,5.2,65.0,1.59,16983.7
1996-09-02,1.92,1630.35,6.29,78.6,1.92,44897.1
1996-09-09,2.04,1731.44,6.68,83.5,2.04,100530.9
1996-09-16,1.86,1578.51,6.09,76.1,1.86,40958.8
1996-09-23,1.84,1562.96,6.03,75.4,1.84,45089.6
1996-09-30,1.88,1599.24,6.17,77.1,1.88,17253.1
1996-10-07,2.17,1840.3,7.1,88.8,2.17,60975.7
1996-10-14,2.3,1954.34,7.54,94.3,2.3,113047.6
1996-10-21,2.5,2122.82,8.19,102.4,2.5,97805.1
1996-10-28,2.9,2462.37,9.5,118.8,2.9,131718.7
1996-11-04,2.86,2426.08,9.36,117.0,2.86,94093.3
1996-11-11,3.28,2783.77,10.74,134.3,3.28,116002.9
1996-11-18,3.56,3022.24,11.66,145.8,3.56,106336.0
1996-11-25,4.03,3421.4,13.2,165.0,4.03,118780.0
1996-12-02,3.94,3343.64,12.9,161.3,3.94,87645.5
1996-12-09,4.18,3551.0,13.7,171.3,4.18,48994.1
1996-12-16,3.61,3068.89,11.84,148.0,3.61,37889.9
1996-12-23,2.53,2151.33,8.3,103.8,2.53,28099.3
1996-12-30,2.69,2280.93,8.8,110.0,2.69,33079.1
1997-01-06,2.39,2091.72,8.07,100.9,2.39,29317.3
1997-01-13,2.64,2306.85,8.9,111.3,2.64,25277.2
1997-01-20,2.58,2260.2,8.72,109.0,2.58,11819.2
1997-01-27,2.7,2361.28,9.11,113.9,2.7,22366.8
1997-02-03,2.69,2353.51,9.08,113.5,2.69,16038.4
1997-02-10,2.69,2353.51,9.08,113.5,2.69,
1997-02-17,2.68,2345.73,9.05,113.1,2.68,1987.7
1997-02-24,2.61,2280.93,8.8,110.0,2.61,23451.0
1997-03-03,2.85,2498.66,9.64,,2.85,36480.2
1997-03-10,2.86,2501.25,9.65,,2.86,26205.6
1997-03-17,2.84,2488.29,9.6,,2.84,30868.6
1997-03-24,3.15,2755.26,10.63,,3.15,45226.4
1997-03-31,3.26,2853.76,11.01,,3.26,47214.2
1997-04-07,3.32,2903.0,11.2,,3.32,33722.6
1997-04-14,3.12,2734.53,10.55,,3.12,25265.4
1997-04-21,3.26,2851.16,11.0,,3.26,21936.8
1997-04-28,3.2,2801.92,10.81,,3.2,69152.7
1997-05-05,3.15,2757.85,10.64,,3.15,44483.3
1997-05-12,3.28,2874.49,11.09,,3.28,62534.6
1997-05-19,2.7,2363.88,9.12,,2.7,18815.4
1997-05-26,2.12,1853.26,7.15,,2.12,13392.0
1997-06-02,2.66,2332.77,9.0,,2.66,15340.6
1997-06-09,2.75,2410.53,9.3,,2.75,25469.7
1997-06-16,2.64,2306.85,8.9,,2.64,11372.1
1997-06-23,2.85,2496.07,9.63,,2.85,18990.8
1997-06-30,2.66,2330.18,8.99,,2.66,18513.5
1997-07-07,2.12,1858.44,7.17,,2.12,7202.6
1997-07-14,2.16,1889.55,7.29,,2.16,7937.0
1997-07-21,2.24,1959.53,7.56,,2.24,8918.1
1997-07-28,2.26,1977.67,7.63,,2.26,15446.4
1997-08-04,2.39,2091.72,8.07,,2.39,12090.7
1997-08-11,2.51,2200.58,8.49,,2.51,16730.1
1997-08-18,2.64,2309.44,8.91,,2.64,26537.5
1997-08-25,2.73,2392.39,9.23,,2.73,20867.4
1997-09-01,2.49,2179.85,8.41,,2.49,17228.9
1997-09-08,2.64,2306.85,8.9,,2.64,15859.0
1997-09-15,2.31,2021.74,7.8,,2.31,10646.2
1997-09-22,2.13,1866.22,7.2,,2.13,4628.5
1997-09-29,2.03,1775.5,6.85,,2.03,7259.0
1997-10-06,2.06,1804.01,6.96,,2.06,1046.6
1997-10-13,2.13,1863.63,7.19,,2.13,3337.6
1997-10-20,2.26,1980.26,7.64,,2.26,7315.6
1997-10-27,2.4,2096.9,8.09,,2.4,19928.0
1997-11-03,2.24,1964.71,7.58,,2.24,11639.2
1997-11-10,2.31,2019.14,7.79,,2.31,8716.6
1997-11-17,2.18,1912.87,7.38,,2.18,5325.0
1997-11-24,2.01,1762.54,6.8,,2.01,4290.1
1997-12-01,2.0,1749.58,6.75,,2.0,3449.7
1997-12-08,1.94,1697.74,6.55,,1.94,2808.6
1997-12-15,1.96,1715.88,6.62,,1.96,3033.8
1997-12-22,1.75,1529.26,5.9,,1.75,4692.4
1997-12-29,2.01,1762.54,6.8,,2.01,11402.7
1998-01-05,6.55,1734.03,6.69,,6.55,3637.0
1998-01-12,6.46,1710.7,6.6,,6.46,8312.6
1998-01-19,6.66,1762.54,6.8,,6.66,15745.0
1998-01-26,6.63,1754.76,6.77,,6.63,3249.1
1998-02-02,6.63,1754.76,6.77,,6.63,
1998-02-09,6.81,1804.01,6.96,,6.81,1353.8
1998-02-16,6.92,1832.52,7.07,,6.92,6893.1
1998-02-23,6.55,1734.03,6.69,,6.55,4149.4
1998-03-02,6.51,1723.66,6.65,,6.51,3517.9
1998-03-09,6.33,1677.0,6.47,,6.33,3999.2
1998-03-16,6.66,1762.54,6.8,,6.66,5179.0
1998-03-23,6.56,1736.62,6.7,,6.56,8052.4
1998-03-30,6.78,1796.23,6.93,,6.78,8345.5
1998-04-06,7.45,1972.49,7.61,,7.45,26861.0
1998-04-13,7.06,1868.81,7.21,,7.06,13817.0
1998-04-20,7.02,1858.44,7.17,,7.02,7047.7
1998-04-27,6.68,1767.72,6.82,,6.68,8212.0
1998-05-04,7.0,1853.26,7.15,,7.0,6295.6
1998-05-11,7.42,1964.71,7.58,,7.42,17808.1
1998-05-18,7.15,1892.14,7.3,,7.15,11335.4
1998-05-25,7.19,1905.1,7.35,73.5,7.19,7214.8
1998-06-01,7.05,1866.22,7.2,72.0,7.05,8580.8
1998-06-08,6.9,1827.34,7.05,70.5,6.9,7666.4
1998-06-15,6.39,1692.56,6.53,65.3,6.39,5093.0
1998-06-22,6.34,1679.6,6.48,64.8,6.34,3952.3
1998-06-29,6.13,1622.57,6.26,62.6,6.13,2736.8
1998-07-06,6.26,1658.86,6.4,64.0,6.26,5265.4
1998-07-13,6.21,1643.31,6.34,63.4,6.21,2108.2
1998-07-20,6.02,1594.06,6.15,61.5,6.02,2786.7
1998-07-27,6.18,1635.53,6.31,63.1,6.18,1971.6
1998-08-03,6.1,1614.8,6.23,62.3,6.1,2104.3
1998-08-10,5.71,1511.12,5.83,58.3,5.71,2315.5
1998-08-17,4.83,1277.84,4.93,49.3,4.83,3852.0
1998-08-24,5.2,1376.34,5.31,53.1,5.2,3688.9
1998-08-31,4.76,1259.7,4.86,48.6,4.76,4053.7
1998-09-07,4.76,1259.7,4.86,,4.76,2729.4
1998-09-14,4.95,1311.54,5.06,,4.95,5164.4
1998-09-21,5.15,1363.38,5.26,,5.15,7657.7
1998-09-28,4.89,1295.98,5.0,,4.89,4310.6
1998-10-05,4.9,1298.58,5.01,,4.9,1513.2
1998-10-12,4.85,1283.02,4.95,,4.85,2417.4
1998-10-19,4.93,1306.35,5.04,,4.93,3302.1
1998-10-26,4.7,1244.15,4.8,,4.7,3360.6
1998-11-02,4.63,1226.0,4.73,,4.63,2656.4
1998-11-09,5.19,1373.74,5.3,,5.19,8606.0
1998-11-16,5.27,1394.48,5.38,,5.27,12197.8
1998-11-23,5.04,1334.86,5.15,,5.04,4345.2
1998-11-30,5.06,1340.05,5.17,,5.06,4950.0
1998-12-07,5.02,1329.68,5.13,,5.02,9405.0
1998-12-14,4.74,1254.51,4.84,,4.74,2449.1
1998-12-21,4.99,1321.9,5.1,,4.99,3287.6
1998-12-28,4.81,1272.66,4.91,,4.81,3193.4
1999-01-04,451.31,1355.6,5.23,,451.25,4965.2
1999-01-11,453.03,1360.78,5.25,,452.98,13843.6
1999-01-18,374.51,1124.91,4.34,,374.46,14951.4
1999-01-25,366.74,1101.59,4.25,,366.7,5744.8
1999-02-01,383.14,1150.83,4.44,,383.09,5897.3
1999-02-08,336.54,1010.87,3.9,,336.5,3985.6
1999-02-15,344.31,1034.2,3.99,,344.26,514.2
1999-02-22,344.31,1034.2,3.99,,344.26,
1999-03-01,352.94,1060.11,4.09,,352.89,370.5
1999-03-08,381.41,1145.65,4.42,,381.36,5851.0
1999-03-15,384.86,1156.02,4.46,,384.81,5150.4
1999-03-22,381.41,1145.65,4.42,,381.36,4723.0
1999-03-29,384.0,1153.43,4.45,,383.95,4759.4
1999-04-05,413.34,1241.55,4.79,,413.29,9969.6
1999-04-12,409.89,1231.19,4.75,,409.84,7289.6
1999-04-19,385.73,1158.61,4.47,,385.68,4681.5
1999-04-26,405.57,1218.23,4.7,,405.52,6299.6
1999-05-03,367.61,1104.18,4.26,,367.56,5627.8
1999-05-10,344.31,1034.2,3.99,,344.26,3198.9
1999-05-17,332.23,997.91,3.85,,332.18,2319.7
1999-05-24,358.11,1075.67,4.15,,358.07,5011.5
1999-05-31,371.92,1117.14,4.31,,371.87,15030.3
1999-06-07,402.99,1210.45,4.67,,402.93,18116.7
1999-06-14,474.61,1425.58,5.5,,474.55,21122.1
1999-06-21,473.75,1422.99,5.49,,473.68,33088.7
1999-06-28,499.63,1500.75,5.79,,499.57,37041.6
1999-07-05,572.98,1721.07,6.64,,572.91,46532.7
1999-07-12,571.26,1715.88,6.62,,571.18,48637.7
1999-07-19,502.22,1508.53,5.82,,502.16,15529.9
1999-07-26,540.19,1622.57,6.26,,540.12,17199.1
1999-08-02,532.42,1599.24,6.17,,532.36,8342.3
1999-08-09,531.56,1596.65,6.16,,531.49,15253.1
1999-08-16,507.4,1524.08,5.88,,507.33,5499.2
1999-08-23,554.86,1666.64,6.43,,554.79,11282.7
1999-08-30,520.34,1562.96,6.03,,520.28,8048.5
1999-09-06,508.26,1526.67,5.89,,508.2,4580.3
1999-09-13,531.56,1596.65,6.16,,531.49,5988.2
