,MV,P,PE,VO
2006-06-12,543.05,4.88,,
2006-06-19,543.05,4.88,,
2006-06-26,543.05,4.88,,
2006-07-03,543.05,4.88,,
2006-07-10,543.05,4.88,,
2006-07-17,543.05,4.88,,
2006-07-24,543.05,4.88,,
2006-07-31,543.05,4.88,,
2006-08-07,543.05,4.88,,
2006-08-14,543.05,4.88,,
2006-08-21,543.05,4.88,,
2006-08-28,543.05,4.88,,
2006-09-04,543.05,4.88,,
2006-09-11,543.05,4.88,,
2006-09-18,543.05,4.88,,
2006-09-25,543.05,4.88,,
2006-10-02,543.05,4.88,,
2006-10-09,543.05,4.88,,
2006-10-16,543.05,4.88,,
2006-10-23,543.05,4.88,,
2006-10-30,543.05,4.88,,
2006-11-06,543.05,4.88,,
2006-11-13,543.05,4.88,,
2006-11-20,543.05,4.88,,
2006-11-27,543.05,4.88,,
2006-12-04,543.05,4.88,,
2006-12-11,543.05,4.88,,
2006-12-18,543.05,4.88,,
2006-12-25,543.05,4.88,,
2007-01-01,543.05,4.88,,
2007-01-08,543.05,4.88,,
2007-01-15,543.05,4.88,,
2007-01-22,543.05,4.88,,
2007-01-29,543.05,4.88,,
2007-02-05,543.05,4.88,,
2007-02-12,543.05,4.88,,
2007-02-19,543.05,4.88,,
2007-02-26,543.05,4.88,,
2007-03-05,543.05,4.88,,
2007-03-12,543.05,4.88,,
2007-03-19,543.05,4.88,,
2007-03-26,543.05,4.88,,
2007-04-02,543.05,4.88,,
2007-04-09,543.05,4.88,,
2007-04-16,543.05,4.88,,
2007-04-23,543.05,4.88,,
2007-04-30,543.05,4.88,,
2007-05-07,543.05,4.88,,
2007-05-14,543.05,4.88,,
2007-05-21,543.05,4.88,,
2007-05-28,543.05,4.88,,
2007-06-04,543.05,4.88,,
2007-06-11,543.05,4.88,,
2007-06-18,543.05,4.88,,
2007-06-25,543.05,4.88,,
2007-07-02,543.05,4.88,,
2007-07-09,543.05,4.88,,
2007-07-16,543.05,4.88,,
2007-07-23,543.05,4.88,,
2007-07-30,543.05,4.88,,
2007-08-06,543.05,4.88,,
2007-08-13,543.05,4.88,,
2007-08-20,543.05,4.88,,
2007-08-27,543.05,4.88,,
2007-09-03,543.05,4.88,,
2007-09-10,543.05,4.88,,
2007-09-17,543.05,4.88,,
2007-09-24,543.05,4.88,,
2007-10-01,543.05,4.88,,
2007-10-08,543.05,4.88,,
2007-10-15,543.05,4.88,,
2007-10-22,543.05,4.88,,
2007-10-29,543.05,4.88,,
2007-11-05,543.05,4.88,,
2007-11-12,543.05,4.88,,
2007-11-19,543.05,4.88,,
2007-11-26,543.05,4.88,,
2007-12-03,543.05,4.88,,
2007-12-10,543.05,4.88,,
2007-12-17,543.05,4.88,,
2007-12-24,543.05,4.88,,
2007-12-31,543.05,4.88,,
2008-01-07,543.05,4.88,,
2008-01-14,543.05,4.88,,
2008-01-21,543.05,4.88,,
2008-01-28,543.05,4.88,,
2008-02-04,543.05,4.88,,
2008-02-11,543.05,4.88,,
2008-02-18,543.05,4.88,,
2008-02-25,543.05,4.88,,
2008-03-03,543.05,4.88,,
2008-03-10,543.05,4.88,,
2008-03-17,543.05,4.88,,
2008-03-24,543.05,4.88,,
2008-03-31,543.05,4.88,,
2008-04-07,543.05,4.88,,
2008-04-14,543.05,4.88,,
2008-04-21,543.05,4.88,,
2008-04-28,543.05,4.88,,
2008-05-05,543.05,4.88,,
2008-05-12,543.05,4.88,,
2008-05-19,543.05,4.88,,
2008-05-26,543.05,4.88,,
2008-06-02,543.05,4.88,,
2008-06-09,543.05,4.88,,
2008-06-16,543.05,4.88,,
2008-06-23,543.05,4.88,,
2008-06-30,543.05,4.88,,
2008-07-07,543.05,4.88,,
2008-07-14,543.05,4.88,,
2008-07-21,543.05,4.88,,
2008-07-28,543.05,4.88,,
2008-08-04,543.05,4.88,,
2008-08-11,543.05,4.88,,
2008-08-18,543.05,4.88,,
2008-08-25,543.05,4.88,,
2008-09-01,543.05,4.88,,
2008-09-08,543.05,4.88,,
2008-09-15,543.05,4.88,,
2008-09-22,543.05,4.88,,
2008-09-29,543.05,4.88,,
2008-10-06,543.05,4.88,,
2008-10-13,543.05,4.88,,
2008-10-20,543.05,4.88,,
2008-10-27,543.05,4.88,,
2008-11-03,543.05,4.88,,
2008-11-10,543.05,4.88,,
2008-11-17,543.05,4.88,,
2008-11-24,543.05,4.88,,
2008-12-01,543.05,4.88,,
2008-12-08,543.05,4.88,,
2008-12-15,543.05,4.88,,
2008-12-22,543.05,4.88,,
2008-12-29,543.05,4.88,,
2009-01-05,543.05,4.88,,
2009-01-12,543.05,4.88,,
2009-01-19,543.05,4.88,,
2009-01-26,543.05,4.88,,
2009-02-02,543.05,4.88,,
2009-02-09,543.05,4.88,,
2009-02-16,543.05,4.88,,
2009-02-23,543.05,4.88,,
2009-03-02,543.05,4.88,,
2009-03-09,543.05,4.88,,
2009-03-16,543.05,4.88,,
2009-03-23,543.05,4.88,,
2009-03-30,543.05,4.88,,
2009-04-06,543.05,4.88,,
2009-04-13,543.05,4.88,,
2009-04-20,543.05,4.88,,
2009-04-27,543.05,4.88,,
2009-05-04,543.05,4.88,,
2009-05-11,543.05,4.88,,
2009-05-18,543.05,4.88,,
2009-05-25,543.05,4.88,,
2009-06-01,543.05,4.88,,
2009-06-08,543.05,4.88,,
2009-06-15,543.05,4.88,,
2009-06-22,543.05,4.88,,
2009-06-29,543.05,4.88,,
2009-07-06,543.05,4.88,,
2009-07-13,543.05,4.88,,
2009-07-20,543.05,4.88,,
2009-07-27,543.05,4.88,,
2009-08-03,543.05,4.88,,
2009-08-10,543.05,4.88,,
2009-08-17,543.05,4.88,,
2009-08-24,543.05,4.88,,
2009-08-31,543.05,4.88,,
2009-09-07,543.05,4.88,,
2009-09-14,543.05,4.88,,
2009-09-21,543.05,4.88,,
2009-09-28,543.05,4.88,,
2009-10-05,543.05,4.88,,
2009-10-12,543.05,4.88,,
2009-10-19,543.05,4.88,,
2009-10-26,543.05,4.88,,
2009-11-02,543.05,4.88,,
2009-11-09,543.05,4.88,,
2009-11-16,543.05,4.88,,
2009-11-23,543.05,4.88,,
2009-11-30,543.05,4.88,,
2009-12-07,543.05,4.88,,
2009-12-14,543.05,4.88,,
2009-12-21,543.05,4.88,,
2009-12-28,543.05,4.88,,
2010-01-04,543.05,4.88,,
2010-01-11,543.05,4.88,,
2010-01-18,543.05,4.88,,
2010-01-25,543.05,4.88,,
2010-02-01,543.05,4.88,,
2010-02-08,543.05,4.88,,
2010-02-15,543.05,4.88,,
2010-02-22,543.05,4.88,,
2010-03-01,543.05,4.88,,
2010-03-08,543.05,4.88,,
2010-03-15,543.05,4.88,,
2010-03-22,543.05,4.88,,
2010-03-29,543.05,4.88,,
2010-04-05,543.05,4.88,,
2010-04-12,543.05,4.88,,
2010-04-19,543.05,4.88,,
2010-04-26,543.05,4.88,,
2010-05-03,543.05,4.88,,
2010-05-10,543.05,4.88,,
2010-05-17,543.05,4.88,,
2010-05-24,543.05,4.88,,
2010-05-31,543.05,4.88,,
2010-06-07,543.05,4.88,,
2010-06-14,543.05,4.88,,
2010-06-21,543.05,4.88,,
2010-06-28,543.05,4.88,,
2010-07-05,543.05,4.88,,
2010-07-12,543.05,4.88,,
2010-07-19,543.05,4.88,,
2010-07-26,543.05,4.88,,
2010-08-02,543.05,4.88,,
2010-08-09,543.05,4.88,,
2010-08-16,543.05,4.88,,
2010-08-23,543.05,4.88,,
2010-08-30,543.05,4.88,,
2010-09-06,543.05,4.88,,
2010-09-13,543.05,4.88,,
2010-09-20,543.05,4.88,,
2010-09-27,543.05,4.88,,
2010-10-04,543.05,4.88,,
2010-10-11,543.05,4.88,,
2010-10-18,543.05,4.88,,
2010-10-25,543.05,4.88,,
2010-11-01,543.05,4.88,,
2010-11-08,543.05,4.88,,
2010-11-15,543.05,4.88,,
2010-11-22,543.05,4.88,,
2010-11-29,543.05,4.88,,
2010-12-06,543.05,4.88,,
2010-12-13,543.05,4.88,,
2010-12-20,543.05,4.88,,
2010-12-27,543.05,4.88,,
2011-01-03,543.05,4.88,,
2011-01-10,543.05,4.88,,
2011-01-17,543.05,4.88,,
2011-01-24,543.05,4.88,,
2011-01-31,543.05,4.88,,
2011-02-07,543.05,4.88,,
2011-02-14,543.05,4.88,,
2011-02-21,543.05,4.88,,
2011-02-28,543.05,4.88,,
2011-03-07,543.05,4.88,,
2011-03-14,543.05,4.88,,
2011-03-21,543.05,4.88,,
2011-03-28,543.05,4.88,,
2011-04-04,543.05,4.88,,
2011-04-11,543.05,4.88,,
2011-04-18,543.05,4.88,,
2011-04-25,543.05,4.88,,
2011-05-02,543.05,4.88,,
2011-05-09,543.05,4.88,,
2011-05-16,543.05,4.88,,
2011-05-23,543.05,4.88,,
2011-05-30,543.05,4.88,,
2011-06-06,543.05,4.88,,
2011-06-13,543.05,4.88,,
2011-06-20,543.05,4.88,,
2011-06-27,543.05,4.88,,
2011-07-04,543.05,4.88,,
2011-07-11,543.05,4.88,,
2011-07-18,543.05,4.88,,
2011-07-25,543.05,4.88,,
2011-08-01,543.05,4.88,,
2011-08-08,543.05,4.88,,
2011-08-15,543.05,4.88,,
2011-08-22,543.05,4.88,,
2011-08-29,543.05,4.88,,
2011-09-05,543.05,4.88,,
2011-09-12,543.05,4.88,,
2011-09-19,543.05,4.88,,
2011-09-26,543.05,4.88,,
2011-10-03,543.05,4.88,,
2011-10-10,543.05,4.88,,
2011-10-17,543.05,4.88,,
2011-10-24,543.05,4.88,,
2011-10-31,543.05,4.88,,
2011-11-07,543.05,4.88,,
2011-11-14,543.05,4.88,,
2011-11-21,543.05,4.88,,
2011-11-28,543.05,4.88,,
2011-12-05,543.05,4.88,,
2011-12-12,543.05,4.88,,
2011-12-19,543.05,4.88,,
2011-12-26,543.05,4.88,,
2012-01-02,543.05,4.88,,
2012-01-09,543.05,4.88,,
2012-01-16,543.05,4.88,,
2012-01-23,543.05,4.88,,
2012-01-30,543.05,4.88,,
2012-02-06,543.05,4.88,,
2012-02-13,543.05,4.88,,
2012-02-20,543.05,4.88,,
2012-02-27,543.05,4.88,,
2012-03-05,543.05,4.88,,
2012-03-12,543.05,4.88,,
2012-03-19,543.05,4.88,,
2012-03-26,543.05,4.88,,
2012-04-02,543.05,4.88,,
2012-04-09,543.05,4.88,,
2012-04-16,543.05,4.88,,
2012-04-23,543.05,4.88,,
2012-04-30,543.05,4.88,,
2012-05-07,543.05,4.88,,
2012-05-14,543.05,4.88,,
2012-05-21,543.05,4.88,,
2012-05-28,543.05,4.88,,
2012-06-04,543.05,4.88,,
2012-06-11,543.05,4.88,,
2012-06-18,543.05,4.88,,
2012-06-25,543.05,4.88,,
2012-07-02,543.05,4.88,,
2012-07-09,543.05,4.88,,
2012-07-16,543.05,4.88,,
2012-07-23,543.05,4.88,,
2012-07-30,543.05,4.88,,
2012-08-06,543.05,4.88,,
2012-08-13,543.05,4.88,,
2012-08-20,543.05,4.88,,
2012-08-27,543.05,4.88,,
2012-09-03,543.05,4.88,,
2012-09-10,543.05,4.88,,
2012-09-17,543.05,4.88,,
2012-09-24,543.05,4.88,,
2012-10-01,543.05,4.88,,
2012-10-08,543.05,4.88,,
2012-10-15,543.05,4.88,,
2012-10-22,543.05,4.88,,
2012-10-29,543.05,4.88,,
2012-11-05,543.05,4.88,,
2012-11-12,543.05,4.88,,
2012-11-19,543.05,4.88,,
2012-11-26,543.05,4.88,,
2012-12-03,543.05,4.88,,
2012-12-10,543.05,4.88,,
2012-12-17,543.05,4.88,,
2012-12-24,543.05,4.88,,
2012-12-31,543.05,4.88,,
2013-01-07,543.05,4.88,,
2013-01-14,543.05,4.88,,
2013-01-21,543.05,4.88,,
2013-01-28,543.05,4.88,,
2013-02-04,543.05,4.88,,
2013-02-11,543.05,4.88,,
2013-02-18,543.05,4.88,,
2013-02-25,543.05,4.88,,
2013-03-04,543.05,4.88,,
2013-03-11,543.05,4.88,,
2013-03-18,543.05,4.88,,
2013-03-25,543.05,4.88,,
2013-04-01,543.05,4.88,,
2013-04-08,543.05,4.88,,
2013-04-15,543.05,4.88,,
2013-04-22,543.05,4.88,,
2013-04-29,543.05,4.88,,
2013-05-06,543.05,4.88,,
2013-05-13,543.05,4.88,,
2013-05-20,543.05,4.88,,
2013-05-27,543.05,4.88,,
2013-06-03,543.05,4.88,,
2013-06-10,543.05,4.88,,
2013-06-17,543.05,4.88,,
2013-06-24,543.05,4.88,,
2013-07-01,543.05,4.88,,
2013-07-08,543.05,4.88,,
2013-07-15,543.05,4.88,,
2013-07-22,543.05,4.88,,
2013-07-29,543.05,4.88,,
2013-08-05,543.05,4.88,,
2013-08-12,543.05,4.88,,
2013-08-19,543.05,4.88,,
2013-08-26,543.05,4.88,,
2013-09-02,543.05,4.88,,
2013-09-09,543.05,4.88,,
2013-09-16,543.05,4.88,,
2013-09-23,543.05,4.88,,
2013-09-30,543.05,4.88,,
2013-10-07,543.05,4.88,,
2013-10-14,543.05,4.88,,
2013-10-21,543.05,4.88,,
2013-10-28,543.05,4.88,,
2013-11-04,543.05,4.88,,
2013-11-11,543.05,4.88,,
2013-11-18,543.05,4.88,,
2013-11-25,543.05,4.88,,
2013-12-02,543.05,4.88,,
2013-12-09,543.05,4.88,,
2013-12-16,543.05,4.88,,
2013-12-23,543.05,4.88,,
2013-12-30,543.05,4.88,,
2014-01-06,543.05,4.88,,
2014-01-13,543.05,4.88,,
2014-01-20,543.05,4.88,,
2014-01-27,543.05,4.88,,
2014-02-03,543.05,4.88,,
2014-02-10,543.05,4.88,,
2014-02-17,543.05,4.88,,
2014-02-24,543.05,4.88,,
2014-03-03,543.05,4.88,,
2014-03-10,543.05,4.88,,
2014-03-17,543.05,4.88,,
2014-03-24,543.05,4.88,,
2014-03-31,543.05,4.88,,
2014-04-07,543.05,4.88,,
2014-04-14,543.05,4.88,,
2014-04-21,543.05,4.88,,
2014-04-28,543.05,4.88,,
2014-05-05,543.05,4.88,,
2014-05-12,543.05,4.88,,
2014-05-19,543.05,4.88,,
2014-05-26,543.05,4.88,,
2014-06-02,543.05,4.88,,
2014-06-09,543.05,4.88,,
2014-06-16,543.05,4.88,,
2014-06-23,543.05,4.88,,
2014-06-30,543.05,4.88,,
2014-07-07,543.05,4.88,,
2014-07-14,543.05,4.88,,
2014-07-21,543.05,4.88,,
2014-07-28,543.05,4.88,,
2014-08-04,543.05,4.88,,
2014-08-11,543.05,4.88,,
2014-08-18,543.05,4.88,,
2014-08-25,543.05,4.88,,
2014-09-01,543.05,4.88,,
2014-09-08,543.05,4.88,,
2014-09-15,543.05,4.88,,
2014-09-22,543.05,4.88,,
2014-09-29,543.05,4.88,,
2014-10-06,543.05,4.88,,
2014-10-13,543.05,4.88,,
2014-10-20,543.05,4.88,,
2014-10-27,543.05,4.88,,
2014-11-03,543.05,4.88,,
2014-11-10,543.05,4.88,,
2014-11-17,543.05,4.88,,
2014-11-24,543.05,4.88,,
2014-12-01,543.05,4.88,,
2014-12-08,543.05,4.88,,
2014-12-15,543.05,4.88,,
2014-12-22,543.05,4.88,,
2014-12-29,543.05,4.88,,
2015-01-05,543.05,4.88,,
2015-01-12,543.05,4.88,,
2015-01-19,543.05,4.88,,
2015-01-26,543.05,4.88,,
2015-02-02,543.05,4.88,,
2015-02-09,543.05,4.88,,
2015-02-16,543.05,4.88,,
2015-02-23,543.05,4.88,,
2015-03-02,543.05,4.88,,
2015-03-09,543.05,4.88,,
2015-03-16,543.05,4.88,,
2015-03-23,543.05,4.88,,
2015-03-30,543.05,4.88,,
2015-04-06,543.05,4.88,,
2015-04-13,543.05,4.88,,
2015-04-20,543.05,4.88,,
2015-04-27,543.05,4.88,,
2015-05-04,543.05,4.88,,
2015-05-11,543.05,4.88,,
2015-05-18,543.05,4.88,,
2015-05-25,543.05,4.88,,
2015-06-01,543.05,4.88,,
2015-06-08,543.05,4.88,,
2015-06-15,543.05,4.88,,
2015-06-22,543.05,4.88,,
2015-06-29,543.05,4.88,,
2015-07-06,543.05,4.88,,
2015-07-13,543.05,4.88,,
2015-07-20,543.05,4.88,,
2015-07-27,543.05,4.88,,
2015-08-03,543.05,4.88,,
2015-08-10,543.05,4.88,,
2015-08-17,543.05,4.88,,
2015-08-24,543.05,4.88,,
2015-08-31,543.05,4.88,,
2015-09-07,543.05,4.88,,
2015-09-14,543.05,4.88,,
2015-09-21,543.05,4.88,,
2015-09-28,543.05,4.88,,
2015-10-05,543.05,4.88,,
2015-10-12,543.05,4.88,,
2015-10-19,543.05,4.88,,
2015-10-26,543.05,4.88,,
2015-11-02,543.05,4.88,,
2015-11-09,543.05,4.88,,
2015-11-16,543.05,4.88,,
2015-11-23,543.05,4.88,,
2015-11-30,543.05,4.88,,
2015-12-07,543.05,4.88,,
2015-12-14,543.05,4.88,,
2015-12-21,543.05,4.88,,
2015-12-28,543.05,4.88,,
2016-01-04,543.05,4.88,,
2016-01-11,543.05,4.88,,
2016-01-18,543.05,4.88,,
2016-01-25,543.05,4.88,,
2016-02-01,543.05,4.88,,
2016-02-08,543.05,4.88,,
2016-02-15,543.05,4.88,,
2016-02-22,543.05,4.88,,
2016-02-29,543.05,4.88,,
2016-03-07,543.05,4.88,,
2016-03-14,543.05,4.88,,
2016-03-21,543.05,4.88,,
2016-03-28,543.05,4.88,,
2016-04-04,543.05,4.88,,
2016-04-11,543.05,4.88,,
